nombre_estacion,cod_municipio,tipo_via,particula,nombre_via,cod_postal,cod_distrito,cod_barrio,lineas_buses
AV.MIGUEL DELIBES-CANTINFLAS,79,Avda,de,Miguel Delibes,28052,19,191,"159, E5, N6"
MINERVA-MOLINO VIEJO,79,Calle,de,Minerva,28032,19,191,71
MINERVA-OMEGA,79,Calle,de,Minerva,28032,19,191,"71, 100, N7"
MINERVA-CALIZA,79,Calle,de,Minerva,28032,19,191,"71, 100, E3"
CORDEL DE PAVONES-LOS JUGLARES,79,Calle,de,Cordel de Pavones,28032,19,191,71
INDALECIO PRIETO-LOS PINILLAS,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71, 130, N8"
INDALECIO PRIETO-JUGLARES,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71, 130, N8"
SAN CIPRIANO-MINERVA,79,Calle,de,San Cipriano,28032,19,191,"4, E3, E5"
MINERVA-OMEGA,79,Calle,de,Minerva,28032,19,191,"71, 100, E3, N7"
CORDEL DE PAVONES-LOS PINILLAS,79,Calle,de,Cordel de Pavones,28032,19,191,71
CORDEL DE PAVONES-LOS JUGLARES,79,Calle,de,Cordel de Pavones,28032,19,191,71
INDALECIO PRIETO-PZA.DAVILAS,79,Bulev,de,Indalecio Prieto,28032,19,191,"71, 130"
VILLABLANCA-Pº DEL POLIDEPORTIVO,79,Calle,de,Villablanca,28032,19,191,"100, 106, 159, N6, N7"
JOSE PRAT-LADERA ALMENDROS,79,Bulv,de,José Prat,28032,19,191,"8, 71, E4"
MINERVA-SAN CIPRIANO,79,Calle,de,Minerva,28032,19,191,"71, 100, N7"
GRAN VIA DEL ESTE-SAN CIPRIANO,79,Avda,de la,Gran Vía del Este,28032,19,191,"100, E5, N7"
AVDA. DE LAS COMUNIDADES,79,Avda,de las,Comunidades,28032,19,191,71
INDALECIO PRIETO-JOSE PRAT,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71"
AVDA. DE LAS COMUNIDADES,79,Avda,de las,Comunidades,28032,19,191,71
Pº ARTILLEROS-SAN CIPRIANO,79,Paseo,de los,Artilleros,28032,19,191,130
BOYER-RIVAS,79,Calle,de,Boyer,28052,19,191,159
BOYER-RIVAS,79,Calle,de,Boyer,28052,19,191,159
AV.MEDITERRANEO-AV.DEMOCRACIA,79,Avda,del,Mediterráneo,28032,19,191,"63, 145, E, N9"
FORGES-JARDIN DE LA DUQUESA,79,Calle,de,Forges,28032,19,191,106
MINERVA-MOLINO VIEJO,79,Calle,de,Minerva,28032,19,191,71
JOSE PRAT-AV.DEMOCRACIA,79,Bulv,de,José Prat,28032,19,191,"71, 130"
MINERVA-RIVAS,79,Calle,de,Minerva,28032,19,191,"71, 100, N7"
SAN CIPRIANO-CAÑOS DE SAN PEDRO,79,Calle,de,San Cipriano,28032,19,191,"4, 106, N7"
JOSE PRAT-AV.DEMOCRACIA,79,Bulv,de,José Prat,28032,19,191,"71, 130"
RIVAS-AV.DEL PARQUE,79,Calle,de,Rivas,28052,19,191,T23
TREN DE ARGANDA-CORDEL DE PAVONES,79,Calle,del,Tren de Arganda,28032,19,191,71
AVDA. DE LAS COMUNIDADES,79,Avda,de las,Comunidades,28032,19,191,71
PUERTA DE ARGANDA,79,Calle,de,San Cipriano,28032,19,191,"SE718, T23"
PUERTA DE ARGANDA,79,Calle,de,San Cipriano,28032,19,191,71
RIVAS-AV.DEL PARQUE,79,Calle,de,Rivas,28052,19,191,T23
BULEVAR JOSE PRAT-INDALECIO PRIETO,79,Bulev,de,José Prat,28032,19,191,"E4, N8"
CORDEL DE PAVONES-BULEVAR JOSE PRAT,79,Calle,de,Cordel de Pavones,28032,19,191,E4
AV.GRAN VIA DEL ESTE-PUERTA DE ARGANDA,79,Avda,de la,Gran Vía del Este,28032,19,191,E3
AV.GRAN VIA DEL ESTE-PUERTA DE ARGANDA,79,Avda,de la,Gran Vía del Este,28032,19,191,E3
RIVAS-VILLABLANCA,79,Calle,de,Rivas,28032,19,191,T23
GRAN VIA DEL ESTE-SAN CIPRIANO,79,Avda,de la,Gran Vía del Este,28032,19,191,"100, E5, N7"
TREN DE ARGANDA-INDALECIO PRIETO,79,Calle,del,Tren de Arganda,28032,19,191,"71, 130"
SAN CIPRIANO-GRAN VIA DEL ESTE,79,Calle,de,San Cipriano,28032,19,191,"SE718, T23"
INDALECIO PRIETO-PZA.DAVILAS,79,Calle,de los,Juglares,28032,19,191,8
PUERTA DE ARGANDA,79,Calle,NaN,Lago Michigan,28032,19,191,4
INDALECIO PRIETO-JOSE PRAT,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71"
JOSE PRAT-LADERA ALMENDROS,79,Bulv,de,José Prat,28032,19,191,"8, 71, E4"
CAÑADA REAL MERINAS - M203,79,Cñada, ,Real de Merinas,28052,19,191,SE718
SAN CIPRIANO-CAÑOS DE SAN PEDRO,79,Calle,de,San Cipriano,28032,19,191,"4, 106"
AV.DEL PARQUE-TRANSFORMADOR,79,Avda,del,Parque,28052,19,191,T23
COPERNICO-LADERA ALMENDROS,79,Calle,de,Copérnico,28032,19,191,"8, 71"
RIVAS-COLUMBA,79,Calle,de,Rivas,28052,19,191,T23
JOSE PRAT-INDALECIO PRIETO,79,Bulv,de,José Prat,28032,19,191,"130, E4"
AV.MIGUEL DELIBES-ALTO ESPARRAGAL,79,Avda,de,Miguel Delibes,28052,19,191,"159, E5, N6"
INDALECIO PRIETO-LOS PINILLAS,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71, 130, N8"
GRAN VIA DEL ESTE-RIVAS,79,Calle,de,Rivas,28032,19,191,T23
VILLABLANCA-GRAN VIA DEL ESTE,79,Calle,de,Villablanca,28032,19,191,"100, 106, 159, N6, N7"
MINERVA-AV.COMUNIDADES,79,Calle,de,Minerva,28032,19,191,71
Pº ARTILLEROS-VILLACARLOS,79,Paseo,de los,Artilleros,28032,19,191,100
FORGES-MINERVA,79,Calle,de,Forges,28032,19,191,106
PIROTECNIA-AHUMADOS,79,Calle,de la,Pirotécnia,28052,19,191,SE718
RIVAS-BOYER,79,Calle,de,Rivas,28052,19,191,T23
RIVAS-BOYER,79,Calle,de,Rivas,28052,19,191,T23
RIVAS-SONDEOS,79,Calle,de,Rivas,28052,19,191,T23
COPERNICO-LADERA ALMENDROS,79,Calle,de,Copérnico,28032,19,191,"8, 71"
INDALECIO PRIETO-COPERNICO,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71"
MINERVA-AV.COMUNIDADES,79,Calle,de,Minerva,28032,19,191,71
SAN CIPRIANO-Pº ARTILLEROS,79,Calle,de,San Cipriano,28032,19,191,"4, 106, E3, E5, N7"
JOSE PRAT-INDALECIO PRIETO,79,Bulv,de,José Prat,28032,19,191,130
SAN CIPRIANO-Pº ARTILLEROS,79,Calle,del,Lago Sanabria,28032,19,191,"4, 106, E3, E5, N7"
AV.MIGUEL DELIBES-ALTO ESPARRAGAL,79,Avda,de,Miguel Delibes,28052,19,191,"159, E5, N6"
MINERVA-MOLINO VIEJO,79,Calle,de,Minerva,28032,19,191,"100, E3, N7"
AV.AURORA BOREAL-MINERVA,79,Avda,de la,Aurora Boreal,28032,19,191,E3
MINERVA-CALIZA,79,Calle,de,Minerva,28032,19,191,"71, 100, E3, N7"
AVDA. DE LAS COMUNIDADES,79,Avda,de las,Comunidades,28032,19,191,71
CºVIEJO DE VICALVARO-PZA.ALONSO,79,Cmno, ,Viejo de Vicálvaro,28032,19,191,100
CORDEL DE PAVONES-LOS PINILLAS,79,Calle,de,Cordel de Pavones,28032,19,191,71
CORDEL DE PAVONES-JOSE PRAT,79,Calle,de,Cordel de Pavones,28032,19,191,71
SAN CIPRIANO-MINERVA,79,Calle,de,San Cipriano,28032,19,191,"4, E3, E5"
BOYER-VIGIL,79,Calle,de,Boyer,28052,19,191,159
AV.CANILLEJAS A VICÁLVARO-PZA.VICALVARADA,79,Avda,de,Canillejas a Vicálvaro,28032,19,191,159
AV.CANILLEJAS A VICÁLVARO-PZA.VICALVARADA,79,Avda,de,Canillejas a Vicálvaro,28032,19,191,159
INDALECIO PRIETO-JUGLARES,79,Bulv,de,Indalecio Prieto,28032,19,191,"8, 71, 130, N8"
MARMOLINA-CAMPO DE LA TORRE,79,Calle,de,Marmolina,28032,19,191,"100, E3"
BOYER-VIGIL,79,Calle,de,Boyer,28052,19,191,159
CALAHORRA Nº 12,79,Calle,de,Calahorra,28032,19,192,"4, 106, 130, N7"
VILLABLANCA-VIVERO PILARICA,79,Calle,de,Villablanca,28032,19,192,"100, 159"
VILLABLANCA-SEPIOLITA,79,Calle,de,Villablanca,28032,19,192,"100, 106, 159, N6, N7"
CALAHORRA-AV.DAROCA,79,Calle,de,Calahorra,28032,19,192,130
VILLABLANCA-LAGO VAN,79,Calle,de,Villablanca,28032,19,192,"100, 159, N6"
AV.DAROCA-Pº ARTILLEROS,79,Avda,de,Daroca,28032,19,192,"4, 100, 106, 130"
FORGES-MINERVA,79,Calle,de,Forges,28032,19,192,106
VILLABLANCA-VIVERO PILARICA,79,Calle,de,Villablanca,28032,19,192,"100, 159"
Pº ARTILLEROS-CALAHORRA,79,Paseo,de los,Artilleros,28032,19,192,"4, 100, 106"
PLAZA DE LA VICALVARADA,79,Plaza,de la,Vicalvarada,28032,19,192,"4, 100, 106, N7"
CALAHORRA-GALLO,79,Calle,de,Calahorra,28032,19,192,"100, 130"
VILLABLANCA-SEPIOLITA,79,Calle,de,Villablanca,28032,19,192,"100, 106, 159, N6, N7"
AVDA. CANILLEJAS A VICALVARO,79,Avda,de,Canillejas a Vicálvaro,28032,19,192,"4, 106, 159"
CTRA.VICALVARO A EST. O'DONNELL,79,Ctra,de,Vicálvaro a la Estación de O'Donnell,28032,19,192,106
FORGES-JARDIN DE LA DUQUESA,79,Calle,de,Forges,28032,19,192,"106, N7"
Pº ARTILLEROS-AV.DAROCA,79,Paseo,de los,Artilleros,28032,19,192,100
AV. DAROCA-CASALARREINA,79,Avda,de,Daroca,28032,19,192,"4, E3, E5"
AV.DAROCA-CALAHORRA,79,Avda,de,Daroca,28032,19,192,"4, 100, 106, N7"
ABAD JUÁN CATALÁN,79,Calle,de,Abad Juan Catalán,28032,19,192,106
CASALARREINA-GALLO,79,Calle,NaN,Casalarreina,28032,19,192,"100, 130"
VILLABLANCA-LAGO VAN,79,Calle,de,Villablanca,28032,19,192,"100, 159, N6"
Cº VIEJO DE VICALVARO-PZA.ALOSNO,79,Cmno,NaN,Viejo de Vicálvaro,28032,19,192,"100, 130"
Pº ARTILLEROS-PZA.VICALVARADA,79,Plaza,de la,Vicalvarada,28032,19,192,"100, 106, N7"
CALAHORRA-Pº ARTILLEROS,79,Calle,de,Calahorra,28032,19,192,"106, N7"
Cº VIEJO DE VICALVARO-PZA.ALOSNO,79,Cmno,NaN,Viejo de Vicálvaro,28032,19,192,100
CASALARREINA-Pº ARTILLEROS,79,Calle,de,Casalarreina,28032,19,192,4
Pº ARTILLEROS-AV.DAROCA,79,Paseo,de los,Artilleros,28032,19,192,100
AV.DAROCA-Pº ARTILLEROS,79,Avda,de,Daroca,28032,19,192,"4, 100, 106"
JARDIN DE LA DUQUESA-FORGES,79,Calle,del,Jardín de la Duquesa,28032,19,192,N7
AV.DAROCA-CASALARREINA,79,Avda,de,Daroca,28032,19,192,"100, 130, E3, E5"
CASALARREINA-AV.DAROCA,79,Calle,de,Casalarreina,28032,19,192,4
AV.DAROCA-CALAHORRA,79,Avda,de,Daroca,28032,19,192,"4, 100, 106, 130, N7"
ALCALDE ANDRÉS MADRID DÁVILA-CASA DE TILLY,79,Calle,del,Alcalde Andrés Madrid Dávila,28052,19,194,159
LUIS OCAÑA-GALES,79,Calle,de,Luis Ocaña,28052,19,194,159
LUIS OCAÑA-GALES,79,Calle,de,Luis Ocaña,28052,19,194,"159, N6"
ALCALDE ANDRÉS MADRID DÁVILA-CASA DE TILLY,79,Calle,del,Alcalde Andrés Madrid Dávila,28052,19,194,N6
CONCEJAL VICTORINO GRANIZO-FRANCISCO GRANDE COVIAN,79,Calle,del,Concejal Victorino Granizo,28052,19,194,"159, N6"
VICTORIA KENT-ARROYO DEL CAÑAVERAL,79,Calle,de,Victoria Kent,28052,19,194,159
VICTORIA KENT-ARROYO DEL CAÑAVERAL,79,Calle,de,Victoria Kent,28052,19,194,"159, N6"
AV.BLAS DE LEZO-ILUSIÓN,79,Avda,de,Blas de Lezo,28052,19,194,"E5, N6"
ALCALDE ANDRÉS MADRID DÁVILA-PILAR BELOSILLO,79,Calle,del,Alcalde Andrés Madrid Dávila,28052,19,194,159
MARIO MORENO CANTINFLAS-VICTORIA KENT,79,Calle,de,"Mario Moreno ""Cantinflas""",28052,19,194,159
FERENC PUSKAS-PILAR BELOSILLO,79,Calle,de,Ferenc Puskas,28052,19,194,159
AV. MIGUEL DELIBES-MARIO MORENO CANTINFLAS,79,Avda,de,Miguel Delibes,28052,19,194,"159, E5, N6"
ALCALA-CRONOS,79,Calle,de,Alcalá,28037,20,201,77
HERMANOS GARCÍA NOBLEJAS-CASTILLO UCLES,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70, N6"
HERMANOS GARCÍA NOBLEJAS-CANGAS DE ONIS,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70"
HERMANOS GARCÍA NOBLEJAS-JULIAN CAMARILLO,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70"
CASTILLO MADRIGAL ALTAS TORRES,79,Calle,del,Castillo de Madrigal de las Altas Torres,28037,20,201,109
CASTILLO UCLES Nº 11,79,Calle,del,Castillo de Uclés,28037,20,201,109
CASTILLO UCLES-CASTILLO SIMANCAS,79,Calle,de,Yuncos,28037,20,201,109
CASTILLO UCLES-CASTILLO SIMANCAS,79,Calle,del,Castillo de Uclés,28037,20,201,109
JULIAN CAMARILLO-SANTA LEONOR,79,Calle,de,Julián Camarillo,28037,20,201,105
SAN ROMUALDO-ALCALA,79,Calle,de,San Romualdo,28037,20,201,105
SAN ROMUALDO-ALBASANZ,79,Calle,de,San Romualdo,28037,20,201,"105, N5"
AV.CANILLEJAS-NECTAR,79,Avda,de,Canillejas a Vicálvaro,28022,20,201,"140, 165"
HERMANOS GARCÍA NOBLEJAS-JOSE BLAS,79,Calle,de,José de Blas,28037,20,201,70
MIGUEL YUSTE-EMILIO MUÑOZ,79,Calle,de,Miguel Yuste,28037,20,201,N5
EMILIO MUÑOZ-HERMANOS GARCÍA NOBLEJAS,79,Calle,de,Emilio Muñoz,28037,20,201,28
HERMANOS GARCÍA NOBLEJAS-ALCALA,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70, 105"
MIGUEL YUSTE-CRONOS,79,Calle,de,Miguel Yuste,28037,20,201,N5
ALCALA-ALBARRACIN,79,Calle,de,Alcalá,28037,20,201,"77, 104, N5"
JULIAN CAMARILLO-MIGUEL YUSTE,79,Calle,de,Julián Camarillo,28037,20,201,105
HERMANOS GARCÍA NOBLEJAS-VALDECANILLAS,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70, N6"
SAN ROMUALDO-JULIAN CAMARILLO,79,Calle,de,San Romualdo,28037,20,201,105
JULIAN CAMARILLO-SANTA LEONOR,79,Calle,de,Julián Camarillo,28037,20,201,105
CALLE DE INOCENTA DE MESA,79,Calle,de,Inocenta de Mesa,28037,20,201,153
EMILIO MUÑOZ-STA.LEONOR,79,Calle,de,Emilio Muñoz,28037,20,201,28
EMILIO MUÑOZ-STA.LEONOR,79,Calle,de,Emilio Muñoz,28037,20,201,28
CASTILLO UCLES-HERMANOS GARCÍA NOBLEJAS,79,Calle,del,Castillo de Uclés,28037,20,201,109
JULIAN CAMARILLO-ALBARRACIN,79,Calle,de,Julián Camarillo,28037,20,201,105
JULIAN CAMARILLO-ALBARRACIN,79,Calle,de,Julián Camarillo,28037,20,201,105
JULIAN CAMARILLO-HERMANOS GARCÍA NOBLEJAS,79,Calle,de,Julián Camarillo,28037,20,201,105
SAN ROMUALDO-JULIAN CAMARILLO,79,Calle,de,San Romualdo,28037,20,201,105
AV.ARCENTALES-AV.CANILLEJAS,79,Avda,de,Arcentales,28037,20,201,"153, N5"
EMILIO MUÑOZ-HERMANOS GARCÍA NOBLEJAS,79,Calle,de,Emilio Muñoz,28037,20,201,28
SAN ROMUALDO-ALBASANZ,79,Calle,de,San Romualdo,28037,20,201,105
SAN ROMUALDO-CRONOS,79,Calle,de,San Romualdo,28037,20,201,153
SAN ROMUALDO-CRONOS,79,Calle,de,San Romualdo,28037,20,201,153
EMILIO MUÑOZ-MIGUEL YUSTE,79,Calle,de,Emilio Muñoz,28037,20,201,28
ALCALA-ALFONSO GOMEZ,79,Calle,de,Alcalá,28037,20,201,"77, 104, N5"
CASTILLO UCLES Nº 26,79,Calle,del,Castillo de Uclés,28037,20,201,109
ALCALA-STA.LEONOR,79,Calle,de,Alcalá,28037,20,201,"77, 104, N5"
JULIAN CAMARILLO-AV.INSTITUCION L.ENSEÑANZA,79,Calle,de,Julián Camarillo,28037,20,201,105
CASTILLO UCLES Nº 49,79,Calle,del,Castillo de Uclés,28037,20,201,109
ALCALA-METRO DE SUANZES,79,Calle,de,Alcalá,28037,20,201,"77, 104, N5"
AV.CANILLEJAS A VICALVARO-DIANA,79,Avda,de,Canillejas a Vicálvaro,28022,20,201,"140, 153"
EMILIO MUÑOZ-ALFONSO GOMEZ,79,Calle,de,Emilio Muñoz,28037,20,201,28
EMILIO MUÑOZ-ALFONSO GOMEZ,79,Calle,de,Emilio Muñoz,28037,20,201,28
AVDA. ARCENTALES-SAN ROMUALDO,79,Avda,de,Arcentales,28037,20,201,"153, N5"
PZA.CRONOS,79,Plaza,de,Cronos,28037,20,201,"28, 153"
MIGUEL YUSTE - ALBASANZ,79,Calle,de,Miguel Yuste,28037,20,201,N5
JULIAN CAMARILLO-RUFINO GONZALEZ,79,Calle,de,Julián Camarillo,28037,20,201,105
JULIAN CAMARILLO-RUFINO GONZALEZ,79,Calle,de,Julián Camarillo,28037,20,201,105
ALCALA-SAN ROMUALDO,79,Calle,de,Alcalá,28037,20,201,"77, 104, N5"
HERMANOS GARCÍA NOBLEJAS-VITAL AZA,79,Calle,de los,Hermanos García Noblejas,28037,20,201,"4, 38, 48, 70, 105"
CRONOS-SAN ROMUALDO,79,Calle,de,Cronos,28037,20,201,"28, 153"
EMILIO MUÑOZ-MIGUEL YUSTE,79,Calle,de,Emilio Muñoz,28037,20,201,28
CRONOS-SAN ROMUALDO,79,Calle,de,Cronos,28037,20,201,"28, 153"
JULIAN CAMARILLO-MIGUEL YUSTE,79,Calle,de,Julián Camarillo,28037,20,201,105
PZA.CRONOS,79,Calle,de,Cronos,28037,20,201,"28, 153"
AV.HELLIN-ALBERIQUE,79,Avda,de,Hellín,28037,20,202,"38, 153"
AV.CANILLEJAS A VICALVARO-ALBAIDA,79,Avda,de,Canillejas a Vicálvaro,28022,20,202,"48, 167"
AV.HELLIN-ALCONERA,79,Avda,de,Hellín,28037,20,202,"38, 153, 165"
AV.CANILLEJAS Nº 68,79,Avda,de,Canillejas a Vicálvaro,28022,20,202,"48, 167"
AV.ARCENTALES-SAN ROMUALDO,79,Avda,de,Arcentales,28037,20,202,"153, N5"
ALBAIDA-AV.CANILLEJAS,79,Calle,de,Albaida,28037,20,202,"38, 153, 165"
POBLADURA VALLE-PARAMENTO,79,Calle,de,Pobladura del Valle,28037,20,202,"48, 153, 167"
ALBAIDA-AV.CANILLEJAS,79,Calle,de,Albaida,28037,20,202,"38, 153, 165"
AV.HELLIN-ALCONERA,79,Avda,de,Hellín,28037,20,202,"38, 153, 165"
ALBERIQUE-ALBAIDA,79,Calle,de,Alberique,28037,20,202,38
AV.ARCENTALES-AV.CANILLEJAS,79,Avda,de,Arcentales,28037,20,202,"153, N5"
ALBERIQUE-HELLIN,79,Calle,de,Alberique,28037,20,202,38
AV.HELLIN-ALBERIQUE,79,Avda,de,Hellín,28037,20,202,"38, 153"
AMPOSTA-TEJEDORES,79,Calle,de,Amposta,28037,20,203,38
AMPOSTA-POBLADURA VALLE,79,Calle,de,Amposta,28037,20,203,"38, 48, 165, 167, N6"
POBLADURA VALLE-SAN ROMAN VALLE,79,Calle,de la,Joyería,28037,20,203,"38, 48, 167, N6"
ALBERIQUE-HELLIN,79,Calle,de,Alberique,28037,20,203,38
POBLADURA VALLE-AV.HELLIN,79,Calle,de,Pobladura del Valle,28037,20,203,"48, 165, 167, N6"
ALBERIQUE-ALBAIDA,79,Calle,de,Alberique,28037,20,203,38
HERMANOS GARCÍA NOBLEJAS-AV.ARCENTALES,79,Calle,de los,Hermanos García Noblejas,28037,20,203,109
HERMANOS GARCÍA NOBLEJAS-AV.ARCENTALES,79,Calle,de los,desconocido,28037,20,203,"4, 38, 48, N6"
AMPOSTA-TEJEDORES,79,Calle,de,Amposta,28037,20,203,38
POBLADURA VALLE-ARCOS JALON,79,Calle,de,Pobladura del Valle,28037,20,203,"38, 48, 165, 167, N6"
POBLADURA VALLE-ALCONERA,79,Calle,de,Pobladura del Valle,28037,20,203,"48, 167, N6"
ARCOS DE JALON-SOLERIA,79,Calle,de,Arcos de Jalón,28037,20,204,4
AV.GUADALAJARA-SAN ROMAN VALLE,79,Avda,de,Guadalajara,28037,20,204,"106, 140, 159, N7"
ARCOS DE JALON-ALBERICIA,79,Calle,de,Arcos de Jalón,28037,20,204,4
POBLADURA VALLE-ALCONERA,79,Calle,de,Pobladura del Valle,28037,20,204,"48, 167, N6"
ARCOS DE JALON-SAN ROMAN VALLE,79,Calle,de,Arcos de Jalón,28037,20,204,4
AREA INTERMODAL ALSACIA,79,Plaza,de,Alsacia,28032,20,204,165
ALBERICIA-AV.GUADALAJARA,79,Calle,de la,Albericia,28037,20,204,153
CALLE DE ARCOS DE JALÓN,79,Calle,de,Arcos de Jalón,28037,20,204,153
POBLADURA VALLE-SAN ROMAN VALLE,79,Calle,de,Pobladura del Valle,28037,20,204,"38, 48, 167, N6"
POBLADURA VALLE-ARCOS JALON,79,Calle,de,Pobladura del Valle,28037,20,204,"38, 48, 165, 167, N6"
AVDA.CANILLEJAS A VICALVARO-RUSIA,79,Avda,de,Canillejas a Vicálvaro,28022,20,204,4
AQUITANIA-REPUBLICA ESLOVACA,79,Calle,de,Aquitania,28032,20,204,"106, 140, 159, E2, N7"
AQUITANIA-CAPRI,79,Calle,de,Aquitania,28032,20,204,"106, 140, 159, E2, N7"
AV.GUADALAJARA-AMPOSTA,79,Avda,de,Guadalajara,28037,20,204,"106, 140, 159, E2, N7"
ARCOS DE JALON-AMPOSTA,79,Calle,de las,Destilerías,28037,20,204,4
ARCOS DE JALON-P.DEL VALLE,79,Calle,de,Arcos de Jalón,28037,20,204,4
ARCOS DE JALON-ALBERICIA,79,Calle,de,Arcos de Jalón,28037,20,204,4
AV.GUADALAJARA-PZA.ALSACIA,79,Avda,de,Guadalajara,28037,20,204,"106, 140, E2, N7"
AV.CANILLEJAS-POBLADURA VALLE,79,Avda,de,Canillejas a Vicálvaro,28022,20,204,"48, 167, N6"
POBLADURA VALLE-PARAMENTO,79,Calle,de,Pobladura del Valle,28037,20,204,"48, 153, 167"
PZA.DE ALSACIA,79,Plaza,de,Alsacia,28032,20,204,70
AQUITANIA-NUREMBERG,79,Calle,de,Aquitania,28032,20,204,"106, 140, 159"
ARCOS DE JALON-SAN ROMAN VALLE,79,Calle,de,Arcos de Jalón,28037,20,204,4
ALBERICIA-AV.GUADALAJARA,79,Calle,de la,Albericia,28037,20,204,153
AV.GUADALAJARA-ALBERICIA,79,Avda,de,Guadalajara,28037,20,204,"106, 140, 159, E2, N7"
POBLADURA VALLE-AV.HELLIN,79,Calle,de,Pobladura del Valle,28037,20,204,"48, 165, 167, N6"
ARCOS DE JALON-POBLADURA DEL VALLE,79,Calle,de,Arcos de Jalón,28037,20,204,4
ARCOS DE JALON-P.DEL VALLE,79,Calle,de,Arcos de Jalón,28037,20,204,4
HERMANOS GARCÍA NOBLEJAS-ALSACIA,79,Calle,de los,Hermanos García Noblejas,28037,20,204,167
HERMANOS GARCÍA NOBLEJAS-VILLAESCU,79,Calle,de los,Hermanos García Noblejas,28037,20,204,167
ARCOS DE JALÓN-ALBERICIA,79,Calle,de,Arcos de Jalón,28037,20,204,153
AQUITANIA-TOSCANA,79,Calle,de,Aquitania,28032,20,204,"106, 140, 153, 159, E2, N7"
ARCOS DE JALON-AMPOSTA,79,Calle,de,Arcos de Jalón,28037,20,204,4
AMPOSTA-POBLADURA VALLE,79,Calle,de los,Gremios,28037,20,204,"38, 48, 165, 167, N6"
AVDA.CANILLEJAS A VICALVARO-AQUITANIA,79,Avda,de,Canillejas a Vicálvaro,28032,20,204,"4, N6"
AVDA. CANILLEJAS A VICALVARO,79,Avda,de,Canillejas a Vicálvaro,28032,20,204,"4, 106, 159"
AV.NIZA-LAS MUSAS,79,Avda,de,Niza,28022,20,205,"38, E2"
AV.CANILLEJAS A VICALVARO-SUECIA,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"4, 106, 159, N6, N7"
JULIA GARCIA BOUTAN-NIZA,79,Calle,de,Julia García Boután,28022,20,205,"38, N6"
AV.ARCENTALES-AV.CANILLEJAS,79,Avda,de,Arcentales,28022,20,205,"38, 140, 167"
SUECIA-MANCHESTER,79,Calle,de,Suecia,28022,20,205,"140, E2, N6"
AVDA. CANILLEJAS A VICALVARO,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"4, 106, 159"
AV.CANILLEJAS A VICALVARO-J.Gª BOUTAN,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"48, 167"
SUECIA-RUMANIA,79,Calle,de,Suecia,28022,20,205,"140, 153, E2"
AV. ARCENTALES-AV.NIZA,79,Avda,de,Arcentales,28022,20,205,"38, 140, 167"
SUECIA-MARIA SEVILLA DIAGO,79,Calle,de,Suecia,28022,20,205,140
AV.CANILLEJAS-ALBAIDA,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"48, 167"
AV.ARCENTALES-ESTADIO METROPOLITANO,79,Ctra,de,San Blas a Coslada,28022,20,205,167
SOFIA-MANCHESTER,79,Calle,de,Sofía,28022,20,205,38
AVDA DE GUADALAJARA,79,Avda,de,Guadalajara,28022,20,205,"153, N6"
AV.CANILLEJAS-POBLADURA VALLE,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"48, 167, N6"
AV.ARCENTALES-ILIADA,79,Avda,de,Arcentales,28022,20,205,167
AV.ARCENTALES-PZA-GRECIA,79,Avda,de,Arcentales,28022,20,205,167
Pº GINEBRA-SUECIA,79,Paseo,de,Ginebra,28022,20,205,38
AV.NIZA-LAS MUSAS,79,Avda,de,Niza,28022,20,205,38
SUECIA-PASEO DE GINEBRA,79,Calle,de,Suecia,28022,20,205,"140, 153, E2"
SUECIA-FRANCFORT,79,Calle,de,Suecia,28022,20,205,"140, 153"
SUECIA-BUCAREST,79,Calle,de,Suecia,28022,20,205,"38, 140, N6"
AV.CANILLEJAS A VICALVARO-HINOJAL,79,Avda,de,Canillejas a Vicálvaro,28022,20,205,"48, 167"
JULIA GARCIA BOUTAN-AV.CANILLEJAS,79,Calle,de,Julia García Boután,28022,20,205,N6
"CRTA,SAN BLAS A COSLADA-ESTADIO METROPOLITANO",79,Calle,de,Estocolmo,28022,20,205,167
JULIA GARCIA BOUTAN-SUECIA,79,Calle,de,Julia García Boután,28022,20,205,38
SOFIA-MANCHESTER,79,Calle,de,Sofía,28022,20,205,38
JULIA GARCIA BOUTAN-SUECIA,79,Calle,de,Julia García Boután,28022,20,205,38
MARIA SEVILLA DIAGO-NIZA,79,Calle,de,María Sevilla Diago,28022,20,205,140
