title,ubicacion,precio,habitaciones,banos,m2_constr,planta,EUR/m2,estado,url,fecha_descarga,web,distrito,barrio,cod_distrito,cod_barrio,tipologia
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),1075000,5,3,180,1,5972,A reformar,https://www.pisos.com/comprar/piso-chamberi_vallehermoso-45082336851_149200/,2024-10-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),1150000,4,3,260,1,4423,Reformado,https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-90885419702_996542/,2024-08-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),430000,2,1,80,,5375,En buen estado,https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-48375814832_100200/,2024-10-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),650000,4,1,118,7,5508,En buen estado,https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-48402493632_100200/,2024-10-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),725000,3,2,96,4,7552,A estrenar,https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-40048823290_100200/,2024-10-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Vallehermoso,Vallehermoso (Distrito Chamberí. Madrid Capital),950000,4,2,178,,5337,,https://www.pisos.com/comprar/piso-chamberi_vallehermoso28003-46687305813_108500/,2024-08-19,pisos.com,Chamberí,Vallehermoso,7.0,76.0,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),155000,2,1,60,,2583,Reformado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45088548216_100200/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),170000,2,1,57,3,2982,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48341717043_100200/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),170000,3,1,57,4,2982,A reformar,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45910478031_100200/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),185000,2,1,54,4,3425,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45915682365_100200/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),200000,3,1,65,2,3076,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45043442799_100200/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),229000,2,1,84,1,2726,,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45923495391_105100/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),230000,3,,82,1,2804,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48373944625_100200/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),250000,3,1,90,1,2777,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-45851954634_100200/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),299000,3,1,70,,4271,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48391322499_100200/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),450000,3,2,115,,3913,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48381703286_100200/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),520000,4,2,146,9,3561,En buen estado,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-48413855588_100200/,2024-10-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Valverde,Valverde (Distrito Fuencarral-El Pardo. Madrid Capital),715000,4,4,290,,2465,,https://www.pisos.com/comprar/piso-fuencarral_el_pardo_valverde28034-40923908252_101800/,2024-08-19,pisos.com,,El Pardo,,,Piso
Piso en venta en Ventas,Fuente del Berro (Distrito Salamanca. Madrid Capital),290000,3,1,81,,3580,,https://www.pisos.com/comprar/piso-fuente_del_berro28017-45869213670_102100/,2024-08-19,pisos.com,Salamanca,Fuente del Berro,4.0,43.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),165000,2,,51,,3235,A reformar,https://www.pisos.com/comprar/piso-ventas28017-45042371063_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),169000,3,1,64,,2640,A reformar,https://www.pisos.com/comprar/piso-ventas28017-45887879128_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),180000,2,1,52,,3461,Reformado,https://www.pisos.com/comprar/piso-ventas28017-45902341926_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),192000,3,,65,,2953,A reformar,https://www.pisos.com/comprar/piso-ventas28017-45021288601_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),196000,3,1,60,,3266,Reformado,https://www.pisos.com/comprar/piso-ventas28017-44212650115_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),199000,2,1,57,,3491,Reformado,https://www.pisos.com/comprar/piso-ventas28017-45906667071_100200/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),199900,2,1,61,2,3277,,https://www.pisos.com/comprar/piso-ventas28017-31752147121_105100/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),210000,2,1,81,1,2592,A reformar,https://www.pisos.com/comprar/piso-ventas28017-46752094518_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),219900,2,1,57,1,3857,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-46680935412_100200/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),225000,2,1,53,4,4245,,https://www.pisos.com/comprar/piso-ventas28017-42583438907_105100/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),239900,3,1,75,2,3198,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-45036134510_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),253000,3,,113,,2238,Reformado,https://www.pisos.com/comprar/piso-ventas28017-44255458360_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),290000,3,,77,3,3766,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-44197133966_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),300000,3,1,70,1,4285,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-46760579550_100200/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),310000,2,1,73,1,4246,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-45083732022_100200/,2024-08-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),325000,3,1,78,1,4166,En buen estado,https://www.pisos.com/comprar/piso-ventas28017-48428770911_100500/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Ventas,Ventas (Distrito Ciudad Lineal. Madrid Capital),499000,6,3,173,,2884,A reformar,https://www.pisos.com/comprar/piso-ventas28017-46764318561_100200/,2024-10-19,pisos.com,Ciudad Lineal,Ventas,15.0,151.0,Piso
Piso en venta en Vicalvaro,Ambroz (Distrito Vicálvaro. Madrid Capital),189000,3,1,96,,1968,En buen estado,https://www.pisos.com/comprar/piso-vicalvaro_ambroz28032-45055751304_100500/,2024-08-19,pisos.com,Vicálvaro,,,,Piso
Piso en venta en Vicente Carballal,Butarque (Distrito Villaverde. Madrid Capital),109000,1,1,55,,1981,A estrenar,https://www.pisos.com/comprar/piso-butarque28021-46685256371_109700/,2024-08-19,pisos.com,Villaverde,Butarque,17.0,173.0,Piso
