OBJECTID,IDPOSTE,FECHAACTUAL,MODO,CODIGOESTACION,CODIGOPOSTE,OBSERVACIONES,IDENTIFICATIVO,CODIGOTIPOPOSTE,CODIGOEMPRESA,CODIGODARSENA,FECHAALTA,FECHAINICIO,FECHAFIN,X,Y,CODIGOMUNICIPIO,CODIGOPROVINCIA,FECHAMAQUETACIONTIRA,FECHACOLOCACIONTIRA,IDFESTACION
923,6_1338_*,20240628,6,1338,*,,PS,6,100,,20170911,,,447717,4475800,079,28,2003/01/01 00:00:00+00,,6_1338
924,6_1339_*,20240628,6,1339,*,,PS,6,100,,20030101,,,448228,4476363,079,28,2003/01/01 00:00:00+00,,6_1339
925,6_1340_*,20240628,6,1340,*,,PS,6,100,,20170911,,,447838,4476185,079,28,2003/01/01 00:00:00+00,,6_1340
926,6_1341_*,20240628,6,1341,*,,PS,6,100,,20170911,,,447877,4475883,079,28,2003/01/01 00:00:00+00,,6_1341
927,6_1342_*,20240628,6,1342,*,,PS,6,100,,20110118,,,447883.708,4475633.687,079,28,2003/01/01 00:00:00+00,,6_1342
928,6_1343_*,20240628,6,1343,*,,PS,6,100,,20030101,,,447662,4475519,079,28,2003/01/01 00:00:00+00,,6_1343
929,6_1344_*,20240628,6,1344,*,,PS,6,100,,20170911,,,447449,4475318,079,28,2003/01/01 00:00:00+00,,6_1344
930,6_1345_*,20240628,6,1345,*,,PS,6,100,,20170911,,,447221,4475156,079,28,2003/01/01 00:00:00+00,,6_1345
931,6_1346_*,20240628,6,1346,*,,PS,6,100,,20170911,,,447002.17044,4475036.2109,079,28,2003/01/01 00:00:00+00,,6_1346
932,6_1347_*,20240628,6,1347,*,,PS,6,100,,20101015,,,446042.867,4476706.696,079,28,2003/01/01 00:00:00+00,,6_1347
933,6_1348_*,20240628,6,1348,*,,PS,6,100,,20101125,,,445776.568,4476642.957,079,28,2003/01/01 00:00:00+00,,6_1348
934,6_1349_*,20240628,6,1349,*,,PS,6,100,,20030101,,,445697,4475861,079,28,2003/01/01 00:00:00+00,,6_1349
935,6_1350_*,20240628,6,1350,*,,PS,6,100,,20101026,,,445150.414,4476256.765,079,28,2003/01/01 00:00:00+00,,6_1350
936,6_1351_*,20240628,6,1351,*,,PS,6,100,,20170621,,,444730.414,4476177.474,079,28,2003/01/01 00:00:00+00,,6_1351
937,6_1352_*,20240628,6,1352,*,,PS,6,100,,20101025,,,444368.727,4476110.946,079,28,2003/01/01 00:00:00+00,,6_1352
938,6_1353_*,20240628,6,1353,*,,PS,6,100,,20110126,,,443862.385,4476008.254,079,28,2003/01/01 00:00:00+00,,6_1353
939,6_1354_*,20240628,6,1354,*,,PS,6,100,,20101015,,,434540.681,4471895.228,079,28,2003/01/01 00:00:00+00,,6_1354
940,6_1355_*,20240628,6,1355,*,,PS,6,100,,20030101,,,434328,4471686,079,28,2003/01/01 00:00:00+00,,6_1355
941,6_1356_*,20240628,6,1356,*,,PS,6,100,,20030101,,,433951,4471317,079,28,2003/01/01 00:00:00+00,,6_1356
942,6_1357_*,20240628,6,1357,*,,PS,6,100,,20030101,,,433741,4471110,079,28,2003/01/01 00:00:00+00,,6_1357
943,6_1358_*,20240628,6,1358,*,,PS,6,100,,20190918,,,433318.24298,4470566.36093,079,28,2003/01/01 00:00:00+00,,6_1358
944,6_1359_*,20240628,6,1359,*,,PS,6,100,,20190918,,,433570.50264,4470211.26022,079,28,2003/01/01 00:00:00+00,,6_1359
945,6_1361_*,20240628,6,1361,*,,PS,6,100,,20101102,,,439740.805,4472865.09,079,28,2003/01/01 00:00:00+00,,6_1361
946,6_1362_*,20240628,6,1362,*,,PS,6,100,,20190918,,,434076.87748,4470103.78301,079,28,2003/01/01 00:00:00+00,,6_1362
947,6_1363_*,20240628,6,1363,*,,PS,6,100,,20030101,,,434476,4470038,079,28,2003/01/01 00:00:00+00,,6_1363
948,6_1364_*,20240628,6,1364,*,,PS,6,100,,20190918,,,434263.90641,4470084.80887,079,28,2003/01/01 00:00:00+00,,6_1364
949,6_1366_*,20240628,6,1366,*,,PS,6,100,,20030101,,,442348,4477148,079,28,2003/01/01 00:00:00+00,,6_1366
950,6_1367_*,20240628,6,1367,*,,PS,6,100,,20190918,,,433575.68815,4470220.96422,079,28,2003/01/01 00:00:00+00,,6_1367
951,6_1368_*,20240628,6,1368,*,,PS,6,100,,20190918,,,433418.93762,4470515.90209,079,28,2003/01/01 00:00:00+00,,6_1368
952,6_1369_*,20240628,6,1369,*,,PS,6,100,,20110126,,,433563.049,4470890.358,079,28,2003/01/01 00:00:00+00,,6_1369
953,6_1370_*,20240628,6,1370,*,,PS,6,100,,20030101,,,433952,4471292,079,28,2003/01/01 00:00:00+00,,6_1370
954,6_1371_*,20240628,6,1371,*,,PS,6,100,,20030101,,,434351,4471687,079,28,2003/01/01 00:00:00+00,,6_1371
955,6_1372_*,20240628,6,1372,*,,PS,6,100,,20030101,,,434652,4471984,079,28,2003/01/01 00:00:00+00,,6_1372
956,6_1373_*,20240628,6,1373,*,,PS,6,100,,20030101,,,434868,4472195,079,28,2003/01/01 00:00:00+00,,6_1373
957,6_1374_*,20240628,6,1374,*,,PS,6,100,,20190416,,,440765.57542,4476020.0932,079,28,2003/01/01 00:00:00+00,,6_1374
958,6_1375_*,20240628,6,1375,*,,PS,6,100,,20190416,,,440901.25611,4476168.35105,079,28,2003/01/01 00:00:00+00,,6_1375
959,6_1376_*,20240628,6,1376,*,,PS,6,100,,20030101,,,441239,4476236,079,28,2003/01/01 00:00:00+00,,6_1376
960,6_1377_*,20240628,6,1377,*,,PS,6,100,,20030101,,,441419,4476240,079,28,2003/01/01 00:00:00+00,,6_1377
961,6_1378_*,20240628,6,1378,*,,PS,6,100,,20030101,,,441659,4479115,079,28,2003/01/01 00:00:00+00,,6_1378
962,6_1379_*,20240628,6,1379,*,,PS,6,100,,20030101,,,441967,4479109,079,28,2003/01/01 00:00:00+00,,6_1379
963,6_1380_*,20240628,6,1380,*,,PS,6,100,,20030101,,,442250,4479079,079,28,2003/01/01 00:00:00+00,,6_1380
964,6_1381_*,20240628,6,1381,*,,PS,6,100,,20030101,,,442614,4479084,079,28,2003/01/01 00:00:00+00,,6_1381
965,6_1382_*,20240628,6,1382,*,,PS,6,100,,20030101,,,443548,4478996,079,28,2003/01/01 00:00:00+00,,6_1382
966,6_1383_*,20240628,6,1383,*,,PS,6,100,,20030101,,,443556,4478720,079,28,2003/01/01 00:00:00+00,,6_1383
967,6_1384_*,20240628,6,1384,*,,PS,6,100,,20100930,,,443520.981,4478474.251,079,28,2003/01/01 00:00:00+00,,6_1384
968,6_1385_*,20240628,6,1385,*,,PS,6,100,,20030101,,,443513,4477918,079,28,2003/01/01 00:00:00+00,,6_1385
969,6_1386_*,20240628,6,1386,*,,PS,6,100,,20030101,,,443625,4477935,079,28,2003/01/01 00:00:00+00,,6_1386
970,6_1387_*,20240628,6,1387,*,,PS,6,100,,20030101,,,443518,4478224,079,28,2003/01/01 00:00:00+00,,6_1387
971,6_1388_*,20240628,6,1388,*,,PS,6,100,,20100930,,,443533.299,4478478.757,079,28,2003/01/01 00:00:00+00,,6_1388
972,6_1389_*,20240628,6,1389,*,,PS,6,100,,20030101,,,443566,4478685,079,28,2003/01/01 00:00:00+00,,6_1389
973,6_1390_*,20240628,6,1390,*,,PS,6,100,,20030101,,,443556,4478972,079,28,2003/01/01 00:00:00+00,,6_1390
974,6_1391_*,20240628,6,1391,*,,PS,6,100,,20030101,,,442613,4479109,079,28,2003/01/01 00:00:00+00,,6_1391
975,6_1392_*,20240628,6,1392,*,,PS,6,100,,20030101,,,442250,4479099,079,28,2003/01/01 00:00:00+00,,6_1392
976,6_1393_*,20240628,6,1393,*,,PS,6,100,,20030101,,,442027,4479125,079,28,2003/01/01 00:00:00+00,,6_1393
977,6_1395_*,20240628,6,1395,*,,PS,6,100,,20030101,,,441468,4476301,079,28,2003/01/01 00:00:00+00,,6_1395
978,6_1396_*,20240628,6,1396,*,,PS,6,100,,20190415,,,441186.21119,4476243.38354,079,28,2003/01/01 00:00:00+00,,6_1396
979,6_1397_*,20240628,6,1397,*,,PS,6,100,,20190415,,,440982.57394,4476205.57184,079,28,2003/01/01 00:00:00+00,,6_1397
980,6_1398_*,20240628,6,1398,*,,PS,6,100,,20190415,,,440886.20091,4476170.63815,079,28,2003/01/01 00:00:00+00,,6_1398
981,6_1399_*,20240628,6,1399,*,,PS,6,100,,20190415,,,440734.96482,4475949.74011,079,28,2003/01/01 00:00:00+00,,6_1399
982,6_1401_*,20240628,6,1401,*,,PS,6,100,,20101011,,,440392.073,4473183.962,079,28,2003/01/01 00:00:00+00,,6_1401
983,6_1402_*,20240628,6,1402,*,,PS,6,100,,20190731,,,440058.57023,4473265.94932,079,28,2003/01/01 00:00:00+00,,6_1402
984,6_1403_*,20240628,6,1403,*,,PS,6,100,,20190731,,,439618.79982,4473405.25865,079,28,2003/01/01 00:00:00+00,,6_1403
985,6_1404_*,20240628,6,1404,*,,PS,6,100,,20190731,,,439411.46908,4473515.25314,079,28,2003/01/01 00:00:00+00,,6_1404
986,6_1405_*,20240628,6,1405,*,,PS,6,100,,20030101,,,439200,4473786,079,28,2003/01/01 00:00:00+00,,6_1405
987,6_1406_*,20240628,6,1406,*,,PS,6,100,,20190731,,,439261.82174,4474071.42071,079,28,2003/01/01 00:00:00+00,,6_1406
988,6_1407_*,20240628,6,1407,*,,PS,6,100,,20190327,,,438980.78395,4474925.53941,079,28,2003/01/01 00:00:00+00,,6_1407
989,6_1408_*,20240628,6,1408,*,,PS,6,100,,20030101,,,438734,4475190,079,28,2003/01/01 00:00:00+00,,6_1408
990,6_1409_*,20240628,6,1409,*,,PS,6,100,,20030101,,,438577,4475367,079,28,2003/01/01 00:00:00+00,,6_1409
991,6_1410_*,20240628,6,1410,*,,PS,6,100,,20030101,,,438389,4475378,079,28,2003/01/01 00:00:00+00,,6_1410
992,6_1411_*,20240628,6,1411,*,,PS,6,100,,20030101,,,438247,4475532,079,28,2003/01/01 00:00:00+00,,6_1411
993,6_1412_*,20240628,6,1412,*,,PS,6,100,,20030101,,,438084,4475707,079,28,2003/01/01 00:00:00+00,,6_1412
994,6_1413_*,20240628,6,1413,*,,PS,6,100,,20030101,,,437885,4475918,079,28,2003/01/01 00:00:00+00,,6_1413
995,6_1414_*,20240628,6,1414,*,,PS,6,100,,20030101,,,437766,4476059,079,28,2003/01/01 00:00:00+00,,6_1414
996,6_1415_*,20240628,6,1415,*,,PS,6,100,,20030101,,,437891,4475902,079,28,2003/01/01 00:00:00+00,,6_1415
997,6_1416_*,20240628,6,1416,*,,PS,6,100,,20030101,,,437967,4475677,079,28,2003/01/01 00:00:00+00,,6_1416
998,6_1417_*,20240628,6,1417,*,,PS,6,100,,20030101,,,438244,4475405,079,28,2003/01/01 00:00:00+00,,6_1417
999,6_1418_*,20240628,6,1418,*,,PS,6,100,,20100921,,,438416.68,4475301.254,079,28,2003/01/01 00:00:00+00,,6_1418
1000,6_1419_*,20240628,6,1419,*,,PS,6,100,,20030101,,,438572,4475358,079,28,2003/01/01 00:00:00+00,,6_1419
1001,6_1420_*,20240628,6,1420,*,,PS,6,100,,20030101,,,438723,4475184,079,28,2003/01/01 00:00:00+00,,6_1420
1002,6_1421_*,20240628,6,1421,*,,PS,6,100,,20190327,,,438958.62361,4474928.20292,079,28,2003/01/01 00:00:00+00,,6_1421
1003,6_1422_*,20240628,6,1422,*,,PS,6,100,,20030101,,,438988,4474264,079,28,2003/01/01 00:00:00+00,,6_1422
1004,6_1423_*,20240628,6,1423,*,,PS,6,100,,20190731,,,439255.28098,4474082.68357,079,28,2003/01/01 00:00:00+00,,6_1423
1005,6_1424_*,20240628,6,1424,*,,PS,6,100,,20190731,,,439196.42518,4473772.9748,079,28,2003/01/01 00:00:00+00,,6_1424
1006,6_1425_*,20240628,6,1425,*,,PS,6,100,,20030101,,,439406,4473504,079,28,2003/01/01 00:00:00+00,,6_1425
1007,6_1426_*,20240628,6,1426,*,,PS,6,100,,20030101,,,439646,4473365,079,28,2003/01/01 00:00:00+00,,6_1426
1008,6_1427_*,20240628,6,1427,*,,PS,6,100,,20030101,,,440041,4473254,079,28,2003/01/01 00:00:00+00,,6_1427
1009,6_1428_*,20240628,6,1428,*,,PS,6,100,,20101011,,,440388.14,4473168.391,079,28,2003/01/01 00:00:00+00,,6_1428
1010,6_1430_*,20240628,6,1430,*,,PS,6,100,,20030101,,,440883,4477776,079,28,2003/01/01 00:00:00+00,,6_1430
1011,6_1431_*,20240628,6,1431,*,,PS,6,100,,20030101,,,440477,4477808,079,28,2003/01/01 00:00:00+00,,6_1431
1012,6_1432_*,20240628,6,1432,*,,PS,6,100,,20030101,,,440481,4478322,079,28,2003/01/01 00:00:00+00,,6_1432
1013,6_1433_*,20240628,6,1433,*,,PS,6,100,,20030101,,,440527,4478676,079,28,2003/01/01 00:00:00+00,,6_1433
1014,6_1434_*,20240628,6,1434,*,,PS,6,100,,20030101,,,440598,4478897,079,28,2003/01/01 00:00:00+00,,6_1434
1015,6_1435_*,20240628,6,1435,*,,PS,6,100,,20131008,,,440752.716,4479139.512,079,28,2003/01/01 00:00:00+00,,6_1435
1016,6_1436_*,20240628,6,1436,*,,PS,6,100,,20090403,,,440923.17,4479380.71,079,28,2003/01/01 00:00:00+00,,6_1436
1017,6_1437_*,20240628,6,1437,*,,PS,6,100,,20110712,,,441083.183,4479665.355,079,28,2003/01/01 00:00:00+00,,6_1437
1018,6_1438_*,20240628,6,1438,*,,PS,6,100,,20030101,,,441305,4479801,079,28,2003/01/01 00:00:00+00,,6_1438
1019,6_1439_*,20240628,6,1439,*,,PS,6,100,,20100413,,,441582.22,4479867.487,079,28,2003/01/01 00:00:00+00,,6_1439
1020,6_1440_*,20240628,6,1440,*,,PS,6,100,,20150305,,,441752.8,4480942.334,079,28,2003/01/01 00:00:00+00,,6_1440
1021,6_1441_*,20240628,6,1441,*,,PS,6,100,,20150302,,,441461.648,4480879.977,079,28,2003/01/01 00:00:00+00,,6_1441
1022,6_1442_*,20240628,6,1442,*,,PS,6,100,,20150303,,,440817.944,4480936.409,079,28,2003/01/01 00:00:00+00,,6_1442
1023,6_1443_*,20240628,6,1443,*,,PS,6,100,,20110110,,,440637.428,4481151.031,079,28,2003/01/01 00:00:00+00,,6_1443
1024,6_1444_*,20240628,6,1444,*,,PS,6,100,,20030101,,,440445,4481131,079,28,2003/01/01 00:00:00+00,,6_1444
1025,6_1445_*,20240628,6,1445,*,,PS,6,100,,20030101,,,440179,4481061,079,28,2003/01/01 00:00:00+00,,6_1445
1026,6_1446_*,20240628,6,1446,*,,PS,6,100,,20150320,,,439900.06,4480987.846,079,28,2003/01/01 00:00:00+00,,6_1446
1027,6_1447_*,20240628,6,1447,*,,PS,6,100,,20030101,,,439796,4481068,079,28,2003/01/01 00:00:00+00,,6_1447
1028,6_1448_*,20240628,6,1448,*,,PS,6,100,,20030101,,,441964,4467909,079,28,2003/01/01 00:00:00+00,,6_1448
1029,6_1449_*,20240628,6,1449,*,,PS,6,100,,20030101,,,439532,4481162,079,28,2003/01/01 00:00:00+00,,6_1449
1030,6_1450_*,20240628,6,1450,*,,PS,6,100,,20030101,,,439785,4481078,079,28,2003/01/01 00:00:00+00,,6_1450
