m2_constr,distrito,cod_distrito,barrio,cod_barrio,letra_ce,tipologia,estado,amueblado,planta,dormitorios,banos,balcon,terraza,trastero,ascensor,antiguedad,jardin,tipo_inmueble,cancha_tenis,chimenea,exterior,piscina,porton_electrico,videoportero,armarios,codigo_postal,tipo_suelo,certificado_energetico,puerta_seguridad,orientacion_este,orientacion_oeste,orientacion_sur,aire,grupo_cocina,orientacion_norte,letra_emisiones,latitud,longitud,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,salidas_metro,estaciones_metroligero,estaciones_cercanias,estacion_bus_urbano,renta_bruta_media_por_persona,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,comercio_serviciosminoristas,hosteleria_restauracion,salud_bienestar_educacion,servicios_profesionales,cultura_entretenimiento,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,num_garajes,cod_barrio_group,target,target_log
86.0,Usera,12,Pradolongo,127,0,Piso,2,0.0,1.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28041,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'51.5'' N  ,3º42'11.0'' W   ,17878.0,7.0,2.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,0,1.0,1,193000.0,12.170445467887022
101.0,Carabanchel,11,Abrantes,117,0,Piso,0,0.0,4.0,2.0,2.0,0,0,0,1,10_30,2,Desconocido,0,0,1,0,0,0,1,28041,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º22'35.7'' N  ,3º43'10.93'' W  ,31691.0,317.0,20.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,0,0,1.0,1,285000.0,12.560244459250788
50.0,Villaverde,17,Villaverde Alto,171,2,Piso,2,0.0,0.0,2.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28021,Gres,1,0,1,0,1,Desconocido,Desconocido,0,2,40º19'22.54'' N ,3º41'33.28'' W  ,47817.0,11.0,0.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,3,0,1.0,1,129000.0,11.76756768334381
231.0,San Blas-Canillejas,20,Simancas,201,0,Piso,5,0.0,0.0,5.0,3.0,0,0,0,1,30_50,0,Desconocido,0,0,2,0,0,0,1,28037,Madera,0,0,0,0,1,Normal,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,2,0,6,1.0,3,369900.0,12.820987977820545
207.0,Chamartín,5,Hispanoamérica,54,0,Piso,0,0.0,3.0,4.0,3.0,0,0,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'26.56'' N ,3º39'55.32'' W  ,31470.0,311.0,12.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,1275000.0,14.058456736574664
92.0,Chamartín,5,Nueva España,55,0,Piso,2,0.0,1.0,2.0,1.0,0,1,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28016,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'53.32'' N ,3º40'54.53'' W  ,24466.0,186.0,26.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,480000.0,13.081541382884073
75.0,Latina,10,Campamento,105,0,Piso,0,0.0,2.0,3.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28024,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'54.18'' N ,3º45'57.5'' W   ,19750.0,147.0,17.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,0,0,1.0,2,235000.0,12.367340793126296
40.0,Usera,12,Almendrales,124,3,Piso,2,0.0,1.0,1.0,1.0,0,0,0,1,30_50,0,Desconocido,0,0,1,0,0,0,1,28026,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º23'14.07'' N ,3º42'2.03'' W   ,22834.0,135.0,21.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,1,0,0,1.0,1,159900.0,11.982303898822046
72.0,Usera,12,Moscardó,125,2,Piso,0,0.0,1.0,1.0,2.0,0,0,0,1,30_50,0,medio,0,0,1,0,0,0,1,28026,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,2,40º23'17.28'' N ,3º42'2.06'' W   ,26579.0,176.0,17.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,0,1.0,1,216000.0,12.283033686666302
150.0,Centro,1,Justicia,14,0,Piso,2,0.0,1.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28004,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'8.76'' N  ,3º41'48.96'' W  ,18219.0,323.0,0.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,5,1100000.0,13.9108207377686
75.0,Puente De Vallecas,13,San Diego,132,6,Piso,2,0.0,1.0,2.0,1.0,1,0,1,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28053,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,6,40º23'17.72'' N ,3º39'57.58'' W  ,45104.0,699.0,242.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,1,0,0,1.0,1,210000.0,12.254862809699606
104.0,Centro,1,Sol,16,0,Piso,0,0.0,2.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28013,Gres,0,0,0,0,1,Desconocido,Desconocido,0,0,40º25'8.03'' N  ,3º42'14.2'' W   ,8164.0,123.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,696000.0,13.453104939316555
85.0,Carabanchel,11,Opañel,112,3,Piso,2,0.0,1.0,3.0,1.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28019,Madera,1,0,0,0,0,Normal,Desconocido,0,3,40º23'38.38'' N ,3º43'11.59'' W  ,33883.0,351.0,47.0,3.0,16.0,0.0,0.0,289.0,15239.0,2.66,28825.0,139.0,57.0,1332.0,483.0,298.0,854.0,455.0,1560282.0,0,2,0,1.0,2,0.0,-inf
166.0,Chamartín,5,Nueva España,55,0,Piso,3,0.0,1.0,4.0,3.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28016,Desconocido,0,0,0,0,1,Desconocido,Desconocido,0,0,40º27'53.32'' N ,3º40'54.53'' W  ,24466.0,186.0,26.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,0,0,0,1.0,5,1260000.0,14.04662227892766
112.0,Centro,1,Universidad,15,2,Piso,0,1.0,1.0,3.0,3.0,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28015,Desconocido,1,0,0,0,1,Desconocido,Desconocido,0,2,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,1,0,0,0.0,4,919000.0,13.731041401337825
30.0,Villa De Vallecas,18,Santa Eugenia,182,0,Piso,3,0.0,3.0,1.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28031,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'22.11'' N ,3º37'0.07'' W   ,23876.0,139.0,2.0,1.0,5.0,0.0,1.0,158.0,17346.0,2.61,12370.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,2681389.0,0,0,0,1.0,1,0.0,-inf
60.0,Centro,1,Embajadores,12,3,Piso,4,0.0,3.0,1.0,2.0,0,0,1,1,5_10,0,lujo,0,0,1,0,0,1,1,28012,Desconocido,1,1,0,0,0,Normal,Independiente,0,3,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,1,0,0,1.0,3,460000.0,13.038981768465277
197.0,Salamanca,4,Lista,45,0,Piso,0,1.0,2.0,3.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,1,1,28006,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,2259000.0,14.63043279545014
149.0,Salamanca,4,Goya,42,4,Piso,0,1.0,2.0,3.0,3.0,1,0,0,1,mas_50,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,1,0,0,0,0,Normal,Desconocido,0,4,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1849000.0,14.430155510369262
97.0,Latina,10,Lucero,103,0,Piso,1,0.0,4.0,4.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28047,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º24'11.4'' N  ,3º45'23.25'' W  ,36749.0,396.0,63.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,0,2,0,1.0,1,240000.0,12.388394202324127
108.0,Chamberí,7,Almagro,74,0,Piso,0,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28010,Madera,0,0,0,0,0,Normal,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418.0,310.0,34.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,1,0,0,1.0,5,0.0,-inf
215.0,Chamberí,7,Almagro,74,0,Piso,2,0.0,2.0,3.0,4.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'36.89'' N ,3º41'31.6'' W   ,19418.0,310.0,34.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,0.0,-inf
70.0,Ciudad Lineal,15,Costillares,159,0,Piso,2,0.0,2.0,2.0,1.0,1,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28027,Desconocido,0,0,0,0,0,Normal,Equipada,0,0,40º28'12.01'' N ,3º39'58.62'' W  ,21914.0,153.0,11.0,5.0,14.0,1.0,0.0,272.0,22440.0,2.46,28853.0,62.0,46.0,1211.0,517.0,459.0,1049.0,556.0,572705.0,0,0,0,1.0,4,366000.0,12.810388612383504
460.0,Salamanca,4,Goya,42,0,Piso,2,0.0,3.0,4.0,5.0,0,1,1,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,0.0,-inf
135.0,Chamberí,7,Trafalgar,73,0,Piso,2,0.0,4.0,4.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28010,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'52.48'' N ,3º42'10.85'' W  ,24621.0,376.0,0.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,885000.0,13.693342923990066
133.0,Salamanca,4,Goya,42,0,Piso,5,1.0,1.0,2.0,3.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28001,Madera,0,0,0,0,1,Normal,Abierta,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,6,1.0,5,1350000.0,14.115615150414612
100.0,Chamberí,7,Arapiles,72,0,Piso,2,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'47.31'' N ,3º42'23.02'' W  ,24190.0,312.0,25.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,4,630000.0,13.353475098367715
58.0,Salamanca,4,Goya,42,0,Piso,0,0.0,1.0,3.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,3,0,1.0,5,425000.0,12.959844447906553
1235.0,Fuencarral-El Pardo,8,Mirasierra,87,0,Casa,0,0.0,0.0,11.0,5.0,0,1,0,1,Desconocido,0,lujo,0,1,1,0,0,0,1,28035,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º30'3.24'' N  ,3º42'11.64'' W  ,35676.0,353.0,217.0,3.0,14.0,2.0,5.0,448.0,28798.0,2.67,23923.0,53.0,48.0,197.0,95.0,148.0,121.0,99.0,2811379.0,0,0,0,1.0,5,2800000.0,14.845129975145433
88.0,Centro,1,Embajadores,12,0,Piso,3,0.0,4.0,2.0,1.0,0,0,1,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28012,Desconocido,0,0,1,0,1,Desconocido,Desconocido,0,0,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,3,460000.0,13.038981768465277
110.0,Salamanca,4,Lista,45,3,Piso,0,1.0,5.0,2.0,3.0,0,1,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28006,Desconocido,1,0,0,0,1,Desconocido,Desconocido,0,3,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,1179000.0,13.980177179519508
462.0,Salamanca,4,Castellana,46,0,Piso,2,0.0,3.0,4.0,5.0,1,1,0,1,Desconocido,0,lujo,0,0,1,0,0,0,1,28006,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,6500000.0,15.687312734865866
107.0,Vicálvaro,19,Valdebernardo,192,1,Piso,3,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28032,Desconocido,0,0,0,1,0,Desconocido,Desconocido,1,1,40º23'32.56'' N ,3º37'41.01'' W  ,17471.0,37.0,6.0,1.0,4.0,0.0,1.0,138.0,18214.0,2.69,7582.0,23.0,14.0,180.0,72.0,72.0,52.0,92.0,1063815.0,0,0,0,1.0,2,259000.0,12.464583340681674
132.0,Salamanca,4,Castellana,46,4,Piso,4,1.0,6.0,2.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28006,Madera,1,0,0,0,0,Normal,Desconocido,1,4,40º25'48.41'' N ,3º41'19.19'' W  ,16919.0,189.0,3.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,2,0,0,1.0,5,1150000.0,13.955272500339433
110.0,Salamanca,4,Lista,45,0,Piso,0,1.0,2.0,2.0,4.0,0,1,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28006,Madera,0,0,0,0,0,Desconocido,Abierta,0,0,40º25'54.02'' N ,3º40'23.99'' W  ,20969.0,247.0,2.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,1179000.0,13.980177179519508
142.0,Puente De Vallecas,13,Entrevías,131,3,Piso,0,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28053,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,3,40º22'56.75'' N ,3º41'18.38'' W  ,35399.0,403.0,172.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,0.0,-inf
176.0,Centro,1,Embajadores,12,3,Piso,1,0.0,5.0,3.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28012,Desconocido,1,0,0,0,0,Normal,Desconocido,0,3,40º24'36.91'' N ,3º42'16.42'' W  ,46204.0,750.0,9.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,3,779000.0,13.565766324852886
110.0,Retiro,3,Ibiza,34,0,Piso,3,0.0,3.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28009,Desconocido,0,0,0,1,0,Desconocido,Desconocido,0,0,40º25'1.9'' N   ,3º40'41.21'' W  ,21492.0,257.0,0.0,4.0,8.0,0.0,0.0,138.0,33396.0,2.39,16179.0,10.0,13.0,408.0,160.0,169.0,349.0,164.0,1427833.0,0,0,0,1.0,5,0.0,-inf
30.0,Usera,12,Almendrales,124,0,Piso,2,0.0,1.0,1.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28026,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º23'14.07'' N ,3º42'2.03'' W   ,22834.0,135.0,21.0,2.0,4.0,0.0,2.0,186.0,13481.0,2.8,13483.0,77.0,26.0,1495.0,565.0,267.0,689.0,491.0,515144.0,0,0,0,1.0,1,214000.0,12.273731294003989
134.0,Chamberí,7,Ríos Rosas,75,4,Piso,0,0.0,2.0,3.0,2.0,0,0,0,1,30_50,2,lujo,0,0,1,0,0,0,1,28003,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,4,40º26'31.47'' N ,3º41'42.26'' W  ,27163.0,380.0,54.0,9.0,22.0,0.0,0.0,151.0,36934.0,2.21,25648.0,21.0,39.0,1930.0,1116.0,1039.0,1910.0,905.0,19677.0,0,0,0,1.0,5,0.0,-inf
43.0,Salamanca,4,Goya,42,0,Piso,0,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28001,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'21.71'' N ,3º40'48.03'' W  ,29477.0,478.0,4.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,5,231000.0,12.35017298950393
36.0,Tetuán,6,Almenara,64,0,Piso,0,1.0,1.0,1.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28029,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'55.6'' N  ,3º41'37.01'' W  ,23057.0,303.0,56.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,3,155000.0,11.951180395901384
68.0,Latina,10,Las Águilas,107,7,Piso,1,0.0,1.0,3.0,1.0,1,0,0,1,mas_50,0,Desconocido,0,0,1,0,0,0,1,28044,Desconocido,1,0,0,0,0,Normal,Desconocido,0,7,40º23'30.31'' N ,3º46'26.84'' W  ,51268.0,379.0,44.0,3.0,10.0,2.0,5.0,307.0,17267.0,2.49,30102.0,82.0,31.0,1223.0,499.0,366.0,628.0,523.0,1047962.0,1,0,0,1.0,1,210000.0,12.254862809699606
165.0,Tetuán,6,Cuatro Caminos,62,0,Piso,0,0.0,11.0,3.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28020,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753.0,416.0,20.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,4,1175000.0,13.976778705560397
80.0,Salamanca,4,Fuente Del Berro,43,0,Piso,3,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,2,0,0,0,1,28028,Desconocido,0,0,0,0,1,Normal,Desconocido,0,0,40º25'17.43'' N ,3º39'58.0'' W   ,20929.0,255.0,1.0,6.0,18.0,0.0,1.0,186.0,38751.0,2.28,24741.0,11.0,30.0,2470.0,1051.0,928.0,2315.0,917.0,333527.0,0,0,0,1.0,4,0.0,-inf
144.0,Villaverde,17,Villaverde Alto,171,4,Casa,0,0.0,0.0,4.0,2.0,0,1,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28021,Desconocido,1,0,0,0,0,Desconocido,Independiente,0,4,40º19'22.54'' N ,3º41'33.28'' W  ,47817.0,11.0,0.0,1.0,4.0,0.0,5.0,193.0,13604.0,2.82,14009.0,78.0,28.0,139.0,64.0,45.0,79.0,54.0,711123.0,0,0,0,1.0,1,390000.0,12.873902018105829
170.0,Centro,1,Universidad,15,0,Piso,0,0.0,2.0,5.0,3.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,760000.0,13.541073712262513
130.0,San Blas-Canillejas,20,Rejas,206,2,Piso,2,0.0,2.0,3.0,2.0,0,0,0,1,Desconocido,2,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,1,0,0,0,0,Desconocido,Desconocido,0,2,40º26'59.83'' N ,3º35'46.49'' W  ,17399.0,694.0,506.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,1.0,3,440000.0,12.994530005894443
67.0,Tetuán,6,Valdeacederas,65,0,Piso,4,0.0,1.0,2.0,1.0,0,0,0,1,mas_50,0,medio,0,0,1,0,0,0,1,28029,Desconocido,0,0,0,0,0,Normal,Desconocido,0,0,40º27'52.29'' N ,3º42'15.7'' W   ,26573.0,693.0,399.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,1,0,0,1.0,2,0.0,-inf
182.0,Tetuán,6,Cuatro Caminos,62,0,Piso,2,0.0,4.0,5.0,2.0,0,0,0,1,mas_50,0,Desconocido,0,0,2,0,0,0,4,28020,Madera,0,0,0,0,1,Normal,Desconocido,0,0,40º27'24.65'' N ,3º42'5.69'' W   ,34753.0,416.0,20.0,6.0,12.0,0.0,0.0,166.0,22890.0,2.34,25992.0,70.0,28.0,1337.0,589.0,375.0,1502.0,538.0,301635.0,2,0,0,1.0,4,745000.0,13.521139497361697
195.0,Chamartín,5,Castilla,56,0,Piso,1,0.0,1.0,7.0,3.0,0,1,1,1,mas_50,0,Desconocido,0,0,2,0,0,0,1,28046,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º28'2.27'' N  ,3º41'18.06'' W  ,17046.0,149.0,4.0,7.0,20.0,0.0,1.0,275.0,42678.0,2.45,20435.0,32.0,45.0,693.0,274.0,228.0,505.0,220.0,214209.0,2,0,0,1.0,4,1250000.0,14.038654109278482
72.0,San Blas-Canillejas,20,Simancas,201,0,Piso,2,0.0,1.0,2.0,1.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28037,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º26'22.99'' N ,3º37'5.97'' W   ,28765.0,358.0,9.0,3.0,10.0,0.0,0.0,275.0,19768.0,2.63,16710.0,44.0,26.0,1504.0,739.0,381.0,828.0,552.0,995950.0,0,0,0,1.0,3,0.0,-inf
105.0,Vicálvaro,19,Casco Histórico De Vicálvaro,191,5,Piso,2,0.0,3.0,3.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28032,Desconocido,1,0,0,0,0,Normal,Desconocido,0,5,40º22'19.33'' N ,3º35'36.81'' W  ,35519.0,440.0,121.0,1.0,4.0,0.0,1.0,138.0,18214.0,2.69,7582.0,23.0,14.0,180.0,72.0,72.0,52.0,92.0,1063815.0,1,0,0,1.0,2,229000.0,12.341477282536376
361.0,Puente De Vallecas,13,Numancia,136,0,Piso,0,0.0,1.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28038,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º24'19.79'' N ,3º39'24.0'' W   ,48720.0,546.0,94.0,1.0,7.0,0.0,3.0,311.0,13354.0,2.66,26108.0,123.0,50.0,423.0,137.0,90.0,189.0,173.0,1558120.0,0,0,0,1.0,1,860000.0,13.66468766822969
100.0,Centro,1,Universidad,15,0,Piso,2,0.0,4.0,2.0,2.0,0,0,0,1,Desconocido,0,Desconocido,0,0,1,0,0,0,1,28015,Desconocido,0,0,0,0,0,Desconocido,Desconocido,0,0,40º25'32.9'' N  ,3º42'30.72'' W  ,32783.0,613.0,30.0,7.0,27.0,0.0,2.0,181.0,27030.0,1.99,34155.0,43.0,48.0,1208.0,1054.0,137.0,582.0,259.0,223280.0,0,0,0,0.0,4,799000.0,13.591116224748411
