banos,cod_barrio,cod_barrio_group,cod_distrito,codigo_postal,comercio_serviciosminoristas,cultura_entretenimiento,dormitorios,hog_con_10,lineas_metro,m2_constr,num_personas,renta_bruta_media_por_persona,salud_bienestar_educacion,servicios_profesionales,target,target_log,tipo_inmueble
2.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,120.0,29477.0,38751.0,928.0,2315.0,1515000.0,14.230925996925606,2
2.0,53,0,8,20,139.0,54.0,3.0,78.0,1.0,98.0,47817.0,13604.0,45.0,79.0,310000.0,12.644327576461329,0
1.0,54,0,8,20,139.0,54.0,3.0,78.0,1.0,60.0,17270.0,13604.0,45.0,79.0,98400.0,11.496796083040346,0
2.0,62,1,10,30,180.0,92.0,3.0,23.0,1.0,145.0,17471.0,18214.0,72.0,52.0,355000.0,12.779873068457553,0
1.0,78,3,13,39,399.0,108.0,2.0,3.0,2.0,44.0,7626.0,27125.0,125.0,522.0,160000.0,11.982929094215963,0
1.0,3,1,1,44,1223.0,523.0,3.0,82.0,3.0,67.0,66588.0,17267.0,366.0,628.0,215000.0,12.2783933071098,0
1.0,79,2,11,4,1151.0,454.0,2.0,17.0,4.0,55.0,36069.0,27431.0,494.0,969.0,270000.0,12.506177237980511,0
2.0,96,4,15,5,2470.0,917.0,3.0,11.0,6.0,140.0,16919.0,38751.0,928.0,2315.0,1120000.0,13.928839243271279,0
2.0,123,3,20,7,532.0,207.0,4.0,26.0,6.0,228.0,24497.0,36592.0,235.0,347.0,0.0,-inf,4
1.0,3,1,1,44,1223.0,523.0,3.0,82.0,3.0,66.0,66588.0,17267.0,366.0,628.0,0.0,-inf,0
5.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,227.0,18219.0,27030.0,137.0,582.0,2400000.0,14.690979295318174,2
1.0,118,1,19,27,197.0,99.0,1.0,53.0,3.0,73.0,45610.0,28798.0,148.0,121.0,230000.0,12.345834587905332,0
2.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,120.0,32783.0,27030.0,137.0,582.0,590000.0,13.287877815881902,0
3.0,111,4,18,9,1930.0,905.0,5.0,21.0,9.0,134.0,24621.0,36934.0,1039.0,1910.0,600000.0,13.304684934198283,0
1.0,29,0,4,35,423.0,173.0,1.0,123.0,1.0,35.0,48720.0,13354.0,90.0,189.0,138000.0,11.835008964139341,0
1.0,15,2,0,11,1208.0,259.0,1.0,43.0,7.0,35.0,46204.0,27030.0,137.0,582.0,190000.0,12.154779351142622,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,106.0,32783.0,27030.0,137.0,582.0,839000.0,13.639965985449344,0
5.0,96,4,15,5,2470.0,917.0,3.0,11.0,6.0,148.0,16919.0,38751.0,928.0,2315.0,1550000.0,14.25376548889543,2
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,127.0,16919.0,38751.0,928.0,2315.0,1329000.0,14.099937337695383,0
2.0,103,2,17,36,1337.0,538.0,3.0,70.0,6.0,87.0,29355.0,22890.0,375.0,1502.0,299000.0,12.608198852372823,0
2.0,24,0,4,46,423.0,173.0,4.0,123.0,1.0,127.0,35399.0,13354.0,90.0,189.0,0.0,-inf,0
5.0,124,4,20,37,532.0,207.0,5.0,26.0,6.0,329.0,16364.0,36592.0,235.0,347.0,1335000.0,14.104441849816487,0
2.0,123,3,20,7,532.0,207.0,2.0,26.0,6.0,127.0,24497.0,36592.0,235.0,347.0,740000.0,13.514405465180351,0
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,85.0,15444.0,38751.0,928.0,2315.0,1450000.0,14.187074114396758,0
1.0,101,4,16,15,693.0,220.0,1.0,32.0,7.0,35.0,24466.0,42678.0,228.0,505.0,185000.0,12.12811110406046,0
2.0,70,2,12,34,1504.0,552.0,2.0,44.0,3.0,90.0,17399.0,19768.0,381.0,828.0,360000.0,12.793859310432293,0
3.0,91,4,15,0,2470.0,917.0,4.0,11.0,6.0,268.0,15444.0,38751.0,928.0,2315.0,4980000.0,15.420940449000835,2
1.0,10,1,2,18,1332.0,455.0,2.0,139.0,3.0,66.0,40368.0,15239.0,298.0,854.0,0.0,-inf,4
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,110.0,15444.0,38751.0,928.0,2315.0,1789000.0,14.397167362490855,0
1.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,95.0,32783.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,2,0,1,44,1223.0,523.0,3.0,82.0,3.0,115.0,36749.0,17267.0,366.0,628.0,344000.0,12.748396936355535,0
1.0,29,0,4,35,423.0,173.0,3.0,123.0,1.0,59.0,48720.0,13354.0,90.0,189.0,159000.0,11.976659481202368,0
2.0,75,2,13,39,399.0,108.0,2.0,3.0,2.0,60.0,1902.0,27125.0,125.0,522.0,0.0,-inf,0
2.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,119.0,29477.0,38751.0,928.0,2315.0,1354000.0,14.118573732454358,2
1.0,115,4,19,45,197.0,99.0,2.0,53.0,3.0,50.0,3421.0,28798.0,148.0,121.0,0.0,-inf,0
3.0,36,3,0,14,1208.0,259.0,4.0,43.0,7.0,274.0,32783.0,27030.0,137.0,582.0,1450000.0,14.187074114396758,0
3.0,7,3,0,12,1208.0,259.0,3.0,43.0,7.0,141.0,23501.0,27030.0,137.0,582.0,595000.0,13.296316684527767,0
1.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,86.0,15444.0,38751.0,928.0,2315.0,435000.0,12.983101310070822,0
2.0,7,3,0,12,1208.0,259.0,3.0,43.0,7.0,198.0,23501.0,27030.0,137.0,582.0,1650000.0,14.316285845876763,0
3.0,36,3,0,14,1208.0,259.0,4.0,43.0,7.0,250.0,32783.0,27030.0,137.0,582.0,1850000.0,14.430696197054507,0
1.0,98,4,16,1,693.0,220.0,1.0,32.0,7.0,40.0,36027.0,42678.0,228.0,505.0,249000.0,12.425208175446844,0
1.0,40,3,6,25,1211.0,556.0,2.0,62.0,5.0,57.0,20941.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,13,0,2,23,1332.0,455.0,2.0,139.0,3.0,66.0,49151.0,15239.0,298.0,854.0,0.0,-inf,0
1.0,24,0,4,46,423.0,173.0,2.0,123.0,1.0,66.0,35399.0,13354.0,90.0,189.0,157000.0,11.964001084330445,1
2.0,60,2,9,29,0.0,0.0,2.0,27.0,1.0,88.44,53208.0,17346.0,0.0,0.0,500000.0,13.12236337740433,0
3.0,46,3,0,12,1208.0,259.0,4.0,43.0,7.0,147.0,8164.0,27030.0,137.0,582.0,1080000.0,13.892471599100402,2
1.0,69,2,12,34,1504.0,552.0,1.0,44.0,3.0,58.0,30751.0,19768.0,381.0,828.0,261000.0,12.47227568630483,3
1.0,24,0,4,46,423.0,173.0,3.0,123.0,1.0,73.0,35399.0,13354.0,90.0,189.0,120000.0,11.695247021764182,0
2.0,111,4,18,9,1930.0,905.0,2.0,21.0,9.0,127.0,24621.0,36934.0,1039.0,1910.0,850000.0,13.652991628466498,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,131.0,29477.0,38751.0,928.0,2315.0,1680000.0,14.334304351379442,2
1.0,50,2,7,31,1114.0,486.0,2.0,38.0,2.0,98.0,52031.0,29047.0,596.0,1135.0,415000.0,12.936033799212836,0
1.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,75.0,3421.0,28798.0,148.0,121.0,325000.0,12.691580461311874,0
2.0,65,2,12,34,1504.0,552.0,3.0,44.0,3.0,108.0,28765.0,19768.0,381.0,828.0,480000.0,13.081541382884073,0
2.0,49,3,7,40,1114.0,486.0,3.0,38.0,2.0,90.0,39786.0,29047.0,596.0,1135.0,0.0,-inf,1
3.0,110,3,18,14,1930.0,905.0,4.0,21.0,9.0,164.0,24190.0,36934.0,1039.0,1910.0,990000.0,13.805460222110773,0
5.0,109,3,18,14,1930.0,905.0,8.0,21.0,9.0,231.0,22959.0,36934.0,1039.0,1910.0,990000.0,13.805460222110773,0
2.0,21,0,3,24,1495.0,491.0,4.0,77.0,2.0,118.0,14382.0,13481.0,267.0,689.0,0.0,-inf,0
2.0,113,4,18,2,1930.0,905.0,3.0,21.0,9.0,169.0,27163.0,36934.0,1039.0,1910.0,1300000.0,14.077874822431765,2
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,117.0,32783.0,27030.0,137.0,582.0,889000.0,13.697852514496041,2
2.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,100.0,20969.0,38751.0,928.0,2315.0,840000.0,13.641157170819497,2
2.0,82,2,11,42,1151.0,454.0,3.0,17.0,4.0,92.0,28575.0,27431.0,494.0,969.0,489000.0,13.10011776845701,0
2.0,45,3,6,25,1211.0,556.0,2.0,62.0,5.0,166.0,21914.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,14,0,2,38,1332.0,455.0,3.0,139.0,3.0,99.0,31691.0,15239.0,298.0,854.0,190000.0,12.154779351142622,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,137.0,29477.0,38751.0,928.0,2315.0,1489950.0,14.21425312031161,2
2.0,17,2,3,38,1495.0,491.0,0.0,77.0,2.0,113.0,14390.0,13481.0,267.0,689.0,157000.0,11.964001084330445,0
3.0,74,2,13,39,399.0,108.0,3.0,3.0,2.0,333.0,19685.0,27125.0,125.0,522.0,1350000.0,14.115615150414612,0
1.0,3,1,1,44,1223.0,523.0,2.0,82.0,3.0,71.0,66588.0,17267.0,366.0,628.0,295000.0,12.594730635321957,0
1.0,53,0,8,20,139.0,54.0,1.0,78.0,1.0,74.0,47817.0,13604.0,45.0,79.0,275000.0,12.524526376648708,0
1.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,56.0,8164.0,27030.0,137.0,582.0,163000.0,12.0015054797889,0
1.0,25,0,4,46,423.0,173.0,2.0,123.0,1.0,45.0,45104.0,13354.0,90.0,189.0,0.0,-inf,0
1.0,65,2,12,34,1504.0,552.0,2.0,44.0,3.0,53.0,28765.0,19768.0,381.0,828.0,265000.0,12.487485104968359,0
1.0,11,0,2,23,1332.0,455.0,1.0,139.0,3.0,75.0,47727.0,15239.0,298.0,854.0,220000.0,12.301382825334498,0
2.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,108.0,8164.0,27030.0,137.0,582.0,0.0,-inf,0
2.0,46,3,0,12,1208.0,259.0,2.0,43.0,7.0,99.0,8164.0,27030.0,137.0,582.0,585000.0,13.279367126213995,0
1.0,46,3,0,12,1208.0,259.0,3.0,43.0,7.0,60.0,8164.0,27030.0,137.0,582.0,130400.0,11.778361928474691,0
2.0,23,4,0,13,1208.0,259.0,1.0,43.0,7.0,180.0,10816.0,27030.0,137.0,582.0,990000.0,13.805460222110773,0
2.0,11,0,2,23,1332.0,455.0,4.0,139.0,3.0,128.0,47727.0,15239.0,298.0,854.0,335000.0,12.721885810807205,0
1.0,40,3,6,25,1211.0,556.0,2.0,62.0,5.0,70.0,20941.0,22440.0,459.0,1049.0,270000.0,12.506177237980511,0
1.0,3,1,1,44,1223.0,523.0,2.0,82.0,3.0,70.0,66588.0,17267.0,366.0,628.0,190000.0,12.154779351142622,0
2.0,49,3,7,40,1114.0,486.0,2.0,38.0,2.0,70.0,39786.0,29047.0,596.0,1135.0,0.0,-inf,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,121.0,29477.0,38751.0,928.0,2315.0,1000000.0,13.815510557964275,2
1.0,15,2,0,11,1208.0,259.0,1.0,43.0,7.0,50.0,46204.0,27030.0,137.0,582.0,270000.0,12.506177237980511,0
2.0,112,4,18,9,1930.0,905.0,2.0,21.0,9.0,134.0,19418.0,36934.0,1039.0,1910.0,830000.0,13.629180979772782,0
1.0,41,2,6,25,1211.0,556.0,3.0,62.0,5.0,85.0,18327.0,22440.0,459.0,1049.0,219000.0,12.296827008798637,1
3.0,111,4,18,9,1930.0,905.0,3.0,21.0,9.0,131.0,24621.0,36934.0,1039.0,1910.0,1240000.0,14.030621937581218,2
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,137.0,29477.0,38751.0,928.0,2315.0,1839000.0,14.424732503586458,2
4.0,46,3,0,12,1208.0,259.0,4.0,43.0,7.0,110.0,8164.0,27030.0,137.0,582.0,979000.0,13.794286921512647,0
2.0,95,4,15,5,2470.0,917.0,3.0,11.0,6.0,151.0,20969.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,40,3,6,25,1211.0,556.0,3.0,62.0,5.0,133.0,20941.0,22440.0,459.0,1049.0,259000.0,12.464583340681674,0
3.0,109,3,18,14,1930.0,905.0,3.0,21.0,9.0,130.0,22959.0,36934.0,1039.0,1910.0,960000.0,13.774688563444018,0
1.0,36,3,18,14,1930.0,905.0,3.0,21.0,9.0,84.0,32783.0,36934.0,1039.0,1910.0,0.0,-inf,0
1.0,88,4,14,8,408.0,164.0,1.0,10.0,4.0,35.0,21492.0,33396.0,169.0,349.0,250000.0,12.429216196844385,0
1.0,54,0,8,20,139.0,54.0,3.0,78.0,1.0,119.0,17270.0,13604.0,45.0,79.0,159000.0,11.976659481202368,0
4.0,75,2,13,39,399.0,108.0,5.0,3.0,2.0,280.0,1902.0,27125.0,125.0,522.0,870000.0,13.676248490630767,0
3.0,42,3,6,40,1211.0,556.0,3.0,62.0,5.0,215.0,12445.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,6,0,1,41,1223.0,523.0,1.0,82.0,3.0,58.0,51268.0,17267.0,366.0,628.0,140000.0,11.849397701591442,0
2.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,83.0,20969.0,38751.0,928.0,2315.0,849000.0,13.651814465293484,0
1.0,65,2,12,34,1504.0,552.0,2.0,44.0,3.0,64.0,28765.0,19768.0,381.0,828.0,190000.0,12.154779351142622,0
1.0,15,2,0,11,1208.0,259.0,2.0,43.0,7.0,51.0,46204.0,27030.0,137.0,582.0,275000.0,12.524526376648708,1
1.0,82,2,11,42,1151.0,454.0,2.0,17.0,4.0,35.0,28575.0,27431.0,494.0,969.0,0.0,-inf,0
1.0,109,3,18,14,1930.0,905.0,3.0,21.0,9.0,80.0,22959.0,36934.0,1039.0,1910.0,595000.0,13.296316684527767,2
5.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,259.0,15444.0,38751.0,928.0,2315.0,4150000.0,15.238618892206881,2
2.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,122.0,18219.0,27030.0,137.0,582.0,1480000.0,14.207552645740297,0
4.0,112,4,18,9,1930.0,905.0,4.0,21.0,9.0,220.0,19418.0,36934.0,1039.0,1910.0,2500000.0,14.731801289838428,0
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,117.0,16919.0,38751.0,928.0,2315.0,0.0,-inf,0
3.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,124.0,18219.0,27030.0,137.0,582.0,875000.0,13.681979165339751,0
2.0,111,4,18,9,1930.0,905.0,4.0,21.0,9.0,138.0,24621.0,36934.0,1039.0,1910.0,828000.0,13.626768433367397,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,78.0,32783.0,27030.0,137.0,582.0,497500.0,13.117350835580783,0
2.0,59,0,9,29,0.0,0.0,4.0,27.0,1.0,115.0,23876.0,17346.0,0.0,0.0,0.0,-inf,0
1.0,3,1,1,44,1223.0,523.0,3.0,82.0,3.0,60.0,66588.0,17267.0,366.0,628.0,135000.0,11.813030057420566,0
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,32.0,32783.0,27030.0,137.0,582.0,235000.0,12.367340793126296,0
5.0,117,3,19,33,197.0,99.0,5.0,53.0,3.0,414.0,44341.0,28798.0,148.0,121.0,1680000.0,14.334304351379442,2
1.0,71,1,12,34,1504.0,552.0,1.0,44.0,3.0,52.0,29067.0,19768.0,381.0,828.0,150000.0,11.918390573078394,0
2.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,95.0,32783.0,27030.0,137.0,582.0,759000.0,13.539757056377766,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,209.0,29477.0,38751.0,928.0,2315.0,1595000.0,14.282384294201082,0
1.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,62.0,32783.0,27030.0,137.0,582.0,320000.0,12.676076274775909,0
1.0,102,3,16,43,693.0,220.0,1.0,32.0,7.0,76.0,17046.0,42678.0,228.0,505.0,625000.0,13.345506928718537,0
1.0,14,0,2,38,1332.0,455.0,3.0,139.0,3.0,76.0,31691.0,15239.0,298.0,854.0,195000.0,12.180754837545884,0
1.0,88,4,14,8,408.0,164.0,2.0,10.0,4.0,51.0,21492.0,33396.0,169.0,349.0,370000.0,12.821258284620406,0
1.0,125,2,20,36,532.0,207.0,3.0,26.0,6.0,82.0,30484.0,36592.0,235.0,347.0,255000.0,12.449018824140563,0
2.0,112,4,18,9,1930.0,905.0,3.0,21.0,9.0,101.0,19418.0,36934.0,1039.0,1910.0,830000.0,13.629180979772782,2
2.0,86,2,14,6,408.0,164.0,3.0,10.0,4.0,110.0,18832.0,33396.0,169.0,349.0,695000.0,13.451667124546928,0
1.0,24,0,4,46,423.0,173.0,3.0,123.0,1.0,100.0,35399.0,13354.0,90.0,189.0,189000.0,12.14950229404178,0
1.0,118,1,19,27,197.0,99.0,3.0,53.0,3.0,74.0,45610.0,28798.0,148.0,121.0,260000.0,12.468436909997665,0
2.0,3,1,1,44,1223.0,523.0,1.0,82.0,3.0,100.0,66588.0,17267.0,366.0,628.0,0.0,-inf,0
2.0,110,3,18,14,1930.0,905.0,4.0,21.0,9.0,160.0,24190.0,36934.0,1039.0,1910.0,886000.0,13.694472229587218,0
5.0,41,2,6,25,1211.0,556.0,6.0,62.0,5.0,489.0,18327.0,22440.0,459.0,1049.0,1795000.0,14.400515579904516,2
2.0,95,4,15,5,2470.0,917.0,3.0,11.0,6.0,128.0,20969.0,38751.0,928.0,2315.0,1090000.0,13.901688254205327,0
2.0,1,1,1,10,1223.0,523.0,2.0,82.0,3.0,85.0,43292.0,17267.0,366.0,628.0,297000.0,12.601487417784837,0
5.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,487.0,16919.0,38751.0,928.0,2315.0,6950000.0,15.754252217540975,2
3.0,128,4,20,21,532.0,207.0,7.0,26.0,6.0,300.0,27445.0,36592.0,235.0,347.0,750000.0,13.527828485512494,0
2.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,103.0,18219.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,66,0,12,34,1504.0,552.0,3.0,44.0,3.0,55.0,9555.0,19768.0,381.0,828.0,0.0,-inf,0
2.0,52,4,7,47,1114.0,486.0,3.0,38.0,2.0,103.0,69176.0,29047.0,596.0,1135.0,400000.0,12.899219826090118,0
1.0,100,4,16,15,693.0,220.0,1.0,32.0,7.0,68.0,31470.0,42678.0,228.0,505.0,0.0,-inf,0
1.0,103,2,17,36,1337.0,538.0,2.0,70.0,6.0,46.0,29355.0,22890.0,375.0,1502.0,189500.0,12.152144303504617,0
1.0,111,4,18,9,1930.0,905.0,1.0,21.0,9.0,74.0,24621.0,36934.0,1039.0,1910.0,0.0,-inf,0
1.0,15,2,0,11,1208.0,259.0,2.0,43.0,7.0,57.0,46204.0,27030.0,137.0,582.0,280000.0,12.542544882151388,0
1.0,15,2,0,11,1208.0,259.0,1.0,43.0,7.0,30.0,46204.0,27030.0,137.0,582.0,185000.0,12.12811110406046,1
5.0,92,4,15,0,2470.0,917.0,5.0,11.0,6.0,211.0,29477.0,38751.0,928.0,2315.0,1750000.0,14.375126345899696,2
1.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,70.0,32783.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,30,4,0,3,1208.0,259.0,1.0,43.0,7.0,43.0,18219.0,27030.0,137.0,582.0,259000.0,12.464583340681674,0
6.0,101,4,16,15,693.0,220.0,8.0,32.0,7.0,548.0,24466.0,42678.0,228.0,505.0,2700000.0,14.808762330974558,0
1.0,94,3,15,26,2470.0,917.0,3.0,11.0,6.0,88.0,41964.0,38751.0,928.0,2315.0,479000.0,13.079455876393052,0
5.0,97,4,16,1,693.0,220.0,5.0,32.0,7.0,450.0,17274.0,42678.0,228.0,505.0,0.0,-inf,2
2.0,26,0,4,17,423.0,173.0,3.0,123.0,1.0,96.0,40477.0,13354.0,90.0,189.0,212100.0,12.264813140552773,0
1.0,58,0,9,29,0.0,0.0,3.0,27.0,1.0,78.0,40417.0,17346.0,0.0,0.0,186500.0,12.136186518066008,1
3.0,113,4,18,2,1930.0,905.0,2.0,21.0,9.0,117.0,27163.0,36934.0,1039.0,1910.0,0.0,-inf,2
2.0,73,2,11,4,1151.0,454.0,2.0,17.0,4.0,81.0,22385.0,27431.0,494.0,969.0,720000.0,13.487006490992238,2
5.0,91,4,15,0,2470.0,917.0,3.0,11.0,6.0,121.0,15444.0,38751.0,928.0,2315.0,1300000.0,14.077874822431765,2
3.0,119,3,19,27,197.0,99.0,5.0,53.0,3.0,175.0,32192.0,28798.0,148.0,121.0,860000.0,13.66468766822969,0
2.0,53,0,8,20,139.0,54.0,4.0,78.0,1.0,214.0,47817.0,13604.0,45.0,79.0,460000.0,13.038981768465277,0
4.0,96,4,15,5,2470.0,917.0,4.0,11.0,6.0,650.0,16919.0,38751.0,928.0,2315.0,6500000.0,15.687312734865866,0
1.0,53,0,8,20,139.0,54.0,2.0,78.0,1.0,62.0,47817.0,13604.0,45.0,79.0,139999.0,11.849390558708789,0
2.0,91,4,15,0,2470.0,917.0,1.0,11.0,6.0,60.0,15444.0,38751.0,928.0,2315.0,850000.0,13.652991628466498,2
1.0,36,3,0,14,1208.0,259.0,1.0,43.0,7.0,35.0,32783.0,27030.0,137.0,582.0,249000.0,12.425208175446844,0
1.0,38,1,6,16,1211.0,556.0,2.0,62.0,5.0,58.0,62840.0,22440.0,459.0,1049.0,167500.0,12.02873863024726,0
2.0,96,4,15,5,2470.0,917.0,2.0,11.0,6.0,76.0,16919.0,38751.0,928.0,2315.0,849000.0,13.651814465293484,0
2.0,95,4,15,5,2470.0,917.0,3.0,11.0,6.0,143.0,20969.0,38751.0,928.0,2315.0,750000.0,13.527828485512494,0
1.0,37,1,6,25,1211.0,556.0,3.0,62.0,5.0,78.0,50218.0,22440.0,459.0,1049.0,0.0,-inf,0
1.0,111,4,18,9,1930.0,905.0,2.0,21.0,9.0,70.0,24621.0,36934.0,1039.0,1910.0,0.0,-inf,2
2.0,52,4,7,47,1114.0,486.0,3.0,38.0,2.0,120.0,69176.0,29047.0,596.0,1135.0,675000.0,13.422467969854667,0
1.0,15,2,0,11,1208.0,259.0,2.0,43.0,7.0,55.0,46204.0,27030.0,137.0,582.0,0.0,-inf,0
1.0,46,3,0,12,1208.0,259.0,1.0,43.0,7.0,55.0,8164.0,27030.0,137.0,582.0,420000.0,12.948009990259552,0
1.0,65,2,12,34,1504.0,552.0,2.0,44.0,3.0,67.0,28765.0,19768.0,381.0,828.0,220000.0,12.301382825334498,0
3.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,135.0,20969.0,38751.0,928.0,2315.0,830000.0,13.629180979772782,0
2.0,111,4,18,9,1930.0,905.0,2.0,21.0,9.0,95.0,24621.0,36934.0,1039.0,1910.0,820000.0,13.617059619240436,0
3.0,30,4,0,3,1208.0,259.0,3.0,43.0,7.0,112.0,18219.0,27030.0,137.0,582.0,919000.0,13.731041401337825,0
1.0,38,1,6,16,1211.0,556.0,3.0,62.0,5.0,83.0,62840.0,22440.0,459.0,1049.0,260000.0,12.468436909997665,1
3.0,99,3,16,1,693.0,220.0,3.0,32.0,7.0,190.0,18513.0,42678.0,228.0,505.0,1800000.0,14.403297222866392,2
1.0,20,0,3,24,1495.0,491.0,3.0,77.0,2.0,71.0,26579.0,13481.0,267.0,689.0,350000.0,12.765688433465597,0
1.0,13,0,2,23,1332.0,455.0,4.0,139.0,3.0,115.0,49151.0,15239.0,298.0,854.0,240000.0,12.388394202324127,0
2.0,114,4,18,2,1930.0,905.0,2.0,21.0,9.0,73.0,19853.0,36934.0,1039.0,1910.0,510000.0,13.142166004700508,0
4.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,110.0,20969.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,91,4,15,0,2470.0,917.0,2.0,11.0,6.0,105.0,15444.0,38751.0,928.0,2315.0,1790000.0,14.397726177816937,0
2.0,104,3,17,19,1337.0,538.0,5.0,70.0,6.0,175.0,34753.0,22890.0,375.0,1502.0,0.0,-inf,0
3.0,30,4,0,3,1208.0,259.0,2.0,43.0,7.0,119.0,18219.0,27030.0,137.0,582.0,1100000.0,13.9108207377686,0
3.0,36,3,0,14,1208.0,259.0,3.0,43.0,7.0,95.0,32783.0,27030.0,137.0,582.0,859000.0,13.66352420096639,2
1.0,109,3,18,14,1930.0,905.0,4.0,21.0,9.0,155.0,22959.0,36934.0,1039.0,1910.0,825000.0,13.623138665316818,0
2.0,71,1,12,34,1504.0,552.0,3.0,44.0,3.0,84.0,29067.0,19768.0,381.0,828.0,240000.0,12.388394202324127,0
3.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,131.0,29477.0,38751.0,928.0,2315.0,1450000.0,14.187074114396758,0
1.0,111,4,18,9,1930.0,905.0,2.0,21.0,9.0,66.0,24621.0,36934.0,1039.0,1910.0,0.0,-inf,0
2.0,110,3,18,14,1930.0,905.0,3.0,21.0,9.0,95.0,24190.0,36934.0,1039.0,1910.0,660000.0,13.399995114002609,0
1.0,97,4,16,1,693.0,220.0,1.0,32.0,7.0,37.0,17274.0,42678.0,228.0,505.0,465000.0,13.049792684569493,2
1.0,83,2,11,42,1151.0,454.0,0.0,17.0,4.0,24.0,25097.0,27431.0,494.0,969.0,159900.0,11.982303898822046,0
1.0,9,1,2,18,1332.0,455.0,1.0,139.0,3.0,46.0,33883.0,15239.0,298.0,854.0,169000.0,12.037653993905211,0
1.0,108,1,17,36,1337.0,538.0,3.0,70.0,6.0,54.0,25694.0,22890.0,375.0,1502.0,227000.0,12.33270529646354,0
2.0,92,4,15,0,2470.0,917.0,5.0,11.0,6.0,275.0,29477.0,38751.0,928.0,2315.0,2200000.0,14.603967918328545,0
1.0,93,3,15,26,2470.0,917.0,2.0,11.0,6.0,63.0,20929.0,38751.0,928.0,2315.0,0.0,-inf,0
2.0,104,3,17,19,1337.0,538.0,4.0,70.0,6.0,281.0,34753.0,22890.0,375.0,1502.0,1075000.0,13.8878312195439,0
2.0,92,4,15,0,2470.0,917.0,2.0,11.0,6.0,57.0,29477.0,38751.0,928.0,2315.0,629000.0,13.351886535682578,2
3.0,36,3,0,14,1208.0,259.0,2.0,43.0,7.0,300.0,32783.0,27030.0,137.0,582.0,2890000.0,14.876767060088614,2
2.0,56,0,8,20,139.0,54.0,3.0,78.0,1.0,112.0,37808.0,13604.0,45.0,79.0,285000.0,12.560244459250788,3
2.0,115,4,19,45,197.0,99.0,3.0,53.0,3.0,126.0,3421.0,28798.0,148.0,121.0,710000.0,13.473020249017498,0
1.0,1,1,1,10,1223.0,523.0,2.0,82.0,3.0,52.0,43292.0,17267.0,366.0,628.0,235000.0,12.367340793126296,0
2.0,62,1,0,30,1208.0,259.0,3.0,43.0,7.0,104.0,17471.0,27030.0,137.0,582.0,318000.0,12.669806661762314,0
4.0,92,4,15,0,2470.0,917.0,3.0,11.0,6.0,133.0,29477.0,38751.0,928.0,2315.0,1430000.0,14.173185002236089,0
1.0,95,4,15,5,2470.0,917.0,2.0,11.0,6.0,60.0,20969.0,38751.0,928.0,2315.0,499000.0,13.120361374733655,4
1.0,20,0,3,24,1495.0,491.0,4.0,77.0,2.0,113.0,26579.0,13481.0,267.0,689.0,380000.0,12.847926531702567,1
