m2_constr;distrito;cod_distrito;barrio;cod_barrio;letra_ce;tipologia;estado;amueblado;planta;dormitorios;banos;balcon;terraza;trastero;ascensor;antiguedad;jardin;tipo_inmueble;cancha_tenis;chimenea;exterior;piscina;porton_electrico;videoportero;armarios;codigo_postal;tipo_suelo;certificado_energetico;puerta_seguridad;orientacion_este;orientacion_oeste;orientacion_sur;aire;grupo_cocina;orientacion_norte;letra_emisiones;latitud;longitud;num_personas;total_transacciones;viv_nuevas_transacciones;lineas_metro;salidas_metro;estaciones_metroligero;estaciones_cercanias;estacion_bus_urbano;renta_bruta_media_por_persona;tamano_medio_del_hogar;tam_hogar;hog_con_10;hog_con_15_y_más;comercio_serviciosminoristas;hosteleria_restauracion;salud_bienestar_educacion;servicios_profesionales;cultura_entretenimiento;m2_areasverdes;ins_comunitaria;energia;eficiencia_carpinteria;num_garajes;cod_barrio_group;target;precio_mean_b;pm_tlogia_distrito;euro_m2_barrio;total_estaciones;habitaciones;m2_por_hab;atrib_lujo;atrib;serv_barrio;cod_barrio_frecuency;precio
54.0;Centro;1;Universidad;15;0;Piso;0;0.0;0.0;3;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;138000;724757.8;870158.06;6883.6953;210;4;13.5;0;3.0;3240;325;138000
55.0;Centro;1;Embajadores;12;0;Piso;0;0.0;2.0;2;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28012;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;3;240000;474367.94;870158.06;5945.187;210;4;13.75;0;3.0;3240;205;240000
35.0;Villa De Vallecas;18;Casco Histórico de Vallecas;181;2;Piso;2;0.0;3.0;1;1;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28031;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;2;40º21'49.69'' N ;3º34'25.36'' W  ;40417;419;107;1;5;0;1;158;17346;2.61;12370;27;11;0;0;0;0;0;2681389;1;0;0;1;1;320000;226514.83;248783.3;3071.066;164;2;17.5;1;5.0;0;60;320000
112.0;Centro;1;Universidad;15;0;Piso;0;0.0;1.0;3;3;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;919000;724757.8;870158.06;6883.6953;210;6;18.666666;0;3.0;3240;325;919000
239.0;Salamanca;4;Castellana;46;0;Piso;2;0.0;5.0;4;3;1;1;0;1;mas_50;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;2;0;0;1;5;2900000;2323510.8;1769842.4;11284.615;205;7;34.142857;2;4.0;7681;272;2900000
91.0;Centro;1;Universidad;15;0;Piso;1;0.0;3.0;1;1;0;0;0;0;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;460000;724757.8;870158.06;6883.6953;210;2;45.5;0;2.0;3240;325;460000
200.0;Tetuán;6;Bellas Vistas;61;0;Piso;0;0.0;2.0;5;3;0;1;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28039;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º26'59.26'' N ;3º42'25.98'' W  ;29355;230;5;6;12;0;0;166;22890;2.34;25992;70;28;1337;589;375;1502;538;301635;2;0;0;1;3;1050000;498727.97;576069.7;5159.811;178;8;25.0;2;4.0;4341;64;1050000
49.0;Centro;1;Embajadores;12;3;Piso;0;0.0;0.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28012;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º24'36.91'' N ;3º42'16.42'' W  ;46204;750;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;3;210000;474367.94;870158.06;5945.187;210;2;24.5;0;6.0;3240;205;210000
63.0;San Blas-Canillejas;20;Rosas;205;0;Piso;0;0.0;2.0;1;1;0;0;0;1;Desconocido;1;Desconocido;0;0;2;0;0;0;1;28037;Desconocido;0;0;0;0;0;Desconocido;Independiente;0;0;40º25'47.37'' N ;3º36'37.63'' W  ;30751;124;10;3;10;0;0;275;19768;2.63;16710;44;26;1504;739;381;828;552;995950;0;0;0;0;3;235000;337591.62;245671.58;3427.3262;285;2;31.5;1;4.0;4004;36;235000
75.0;Carabanchel;11;Vista Alegre;114;0;Casa;1;0.0;0.0;1;1;0;0;0;1;mas_50;0;Desconocido;0;0;2;0;0;0;1;28025;Otros;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'20.68'' N ;3º44'6.97'' W   ;47727;505;36;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;0;0;0;1;1;220000;233879.31;406142.84;2859.4014;305;2;37.5;1;4.0;3422;87;220000
151.0;Centro;1;Palacio;11;0;Piso;0;0.0;2.0;2;2;0;1;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28013;Desconocido;0;0;0;0;1;Normal;Abierta;0;0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;2;0;0;4;1185000;862438.4;870158.06;6941.3525;210;4;37.75;1;4.0;3240;211;1185000
50.0;Centro;1;Palacio;11;0;Piso;2;1.0;2.0;2;1;0;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28013;Madera;0;0;0;0;0;Desconocido;Abierta;0;0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;2;6;0;4;280000;862438.4;870158.06;6941.3525;210;3;16.666666;0;4.0;3240;211;280000
149.0;Salamanca;4;Guindalera;44;0;Atico;0;0.0;7.0;3;3;0;1;1;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28028;Desconocido;0;0;0;1;1;Normal;Desconocido;0;0;40º26'5.9'' N   ;3º40'17.91'' W  ;41964;555;71;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;2;0;1;4;1650000;728562.7;1924147.5;6186.143;205;6;24.833334;3;4.0;7681;75;1650000
105.0;Salamanca;4;Lista;45;0;Piso;0;0.0;1.0;3;3;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1350000;1352493.4;1769842.4;9809.669;205;6;17.5;1;3.0;7681;166;1350000
62.0;San Blas-Canillejas;20;Simancas;201;0;Piso;5;0.0;4.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28037;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º26'22.99'' N ;3º37'5.97'' W   ;28765;358;9;3;10;0;0;275;19768;2.63;16710;44;26;1504;739;381;828;552;995950;0;0;0;1;3;265000;330895.38;245671.58;3165.2717;285;2;31.0;1;3.0;4004;89;265000
200.0;Centro;1;Universidad;15;3;Piso;0;0.0;2.0;7;5;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28015;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;1700000;724757.8;870158.06;6883.6953;210;12;16.666666;0;6.0;3240;325;1700000
97.0;Carabanchel;11;San Isidro;113;0;Piso;2;0.0;1.0;3;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28019;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'32.09'' N ;3º44'9.38'' W   ;40368;427;46;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;0;0;0;1;2;369000;297122.66;220952.16;2726.5376;305;5;19.4;1;3.0;3422;53;369000
59.0;Centro;1;Universidad;15;0;Piso;0;0.0;5.0;1;1;1;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;449000;724757.8;870158.06;6883.6953;210;2;29.5;0;4.0;3240;325;449000
80.0;Latina;10;Los Cármenes;101;0;Piso;0;0.0;1.0;3;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28047;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'41.33'' N ;3º44'20.13'' W  ;17903;142;15;3;10;2;5;307;17267;2.49;30102;82;31;1223;499;366;628;523;1047962;0;0;0;1;2;150500;269158.62;244581.98;2932.2314;324;4;20.0;1;3.0;3239;29;150500
146.0;Salamanca;4;Lista;45;0;Atico;1;0.0;6.0;3;2;0;1;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28006;Desconocido;0;0;0;0;1;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1095000;1352493.4;1924147.5;9809.669;205;5;29.2;2;4.0;7681;166;1095000
60.0;Vicálvaro;19;Casco Histórico De Vicálvaro;191;0;Piso;2;0.0;0.0;3;1;0;0;0;1;mas_50;0;Desconocido;0;0;2;0;0;0;1;28032;Madera;0;0;0;0;0;Normal;Amueblada;0;0;40º22'19.33'' N ;3º35'36.81'' W  ;35519;440;121;1;4;0;1;138;18214;2.69;7582;23;14;180;72;72;52;92;1063815;0;2;0;1;2;134000;230193.9;296210.44;2460.7708;143;4;15.0;1;4.0;468;33;134000
64.0;Salamanca;4;Lista;45;0;Piso;2;1.0;1.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;2;0;1;5;490000;1352493.4;1769842.4;9809.669;205;3;21.333334;1;4.0;7681;166;490000
73.0;Moratalaz;14;Fontarrón;145;0;Piso;3;0.0;3.0;3;1;0;0;1;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28030;Madera;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'20.96'' N ;3º39'23.67'' W  ;17333;158;13;9;4;0;0;159;20091;2.46;11265;19;10;752;245;237;309;321;486635;2;0;0;1;2;182000;262037.88;275158.28;2895.931;163;4;18.25;2;3.0;1864;33;182000
30.0;Puente De Vallecas;13;Entrevías;131;0;Piso;1;0.0;2.0;2;1;0;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28053;Gres;0;0;0;0;0;Desconocido;Desconocido;0;0;40º22'56.75'' N ;3º41'18.38'' W  ;35399;403;172;1;7;0;3;311;13354;2.66;26108;123;50;423;137;90;189;173;1558120;0;2;0;1;1;81500;156498.64;174892.8;1881.479;321;3;10.0;1;3.0;1012;61;81500
40.0;Ciudad Lineal;15;Quintana;153;3;Piso;2;0.0;2.0;1;1;0;0;0;0;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28027;Desconocido;1;0;0;0;0;Desconocido;Desconocido;0;3;40º26'26.12'' N ;3º38'31.7'' W   ;25469;346;26;5;14;1;0;272;22440;2.46;28853;62;46;1211;517;459;1049;556;572705;0;0;0;1;2;266500;336967.97;382082.53;3929.6555;287;2;20.0;1;5.0;3792;44;266500
63.0;Moncloa-Aravaca;9;Argüelles;92;0;Piso;2;0.0;1.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28008;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'53.4'' N  ;3º43'1.87'' W   ;24497;333;88;6;14;1;3;351;36592;2.58;14738;26;59;532;200;235;347;207;19901426;0;0;0;1;4;343000;776174.75;732204.75;6110.5547;369;3;21.0;1;3.0;1521;91;343000
100.0;Vicálvaro;19;Valdebernardo;192;0;Piso;3;0.0;3.0;2;2;0;0;1;1;Desconocido;0;Desconocido;0;0;2;1;0;0;1;28032;Desconocido;0;0;0;0;0;Desconocido;Desconocido;1;0;40º23'32.56'' N ;3º37'41.01'' W  ;17471;37;6;1;4;0;1;138;18214;2.69;7582;23;14;180;72;72;52;92;1063815;0;0;0;1;2;299900;312193.3;296210.44;3070.7537;143;4;25.0;3;4.0;468;30;299900
34.0;Carabanchel;11;Comillas;111;0;Piso;0;0.0;2.0;1;1;0;0;0;1;10_30;0;Desconocido;0;0;1;0;0;0;1;28019;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'49.42'' N ;3º42'55.3'' W   ;22721;294;28;3;16;0;0;289;15239;2.66;28825;139;57;1332;483;298;854;455;1560282;0;0;0;1;2;106800;257320.6;220952.16;3280.4275;305;2;17.0;1;3.0;3422;34;106800
163.0;Salamanca;4;Goya;42;4;Piso;2;0.0;5.0;3;3;1;1;0;1;mas_50;0;lujo;0;0;1;0;0;0;1;28001;Desconocido;1;0;0;0;0;Normal;Desconocido;0;4;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;2;0;0;1;5;1839000;1480537.9;1769842.4;10122.084;205;6;27.166666;2;8.0;7681;346;1839000
160.0;Retiro;3;Ibiza;34;0;Piso;2;0.0;5.0;3;2;0;1;0;1;30_50;0;Desconocido;0;0;2;0;0;0;1;28014;Desconocido;0;0;0;0;0;Desconocido;Desconocido;1;0;40º25'1.9'' N   ;3º40'41.21'' W  ;21492;257;0;4;8;0;0;138;33396;2.39;16179;10;13;408;160;169;349;164;1427833;2;0;0;1;5;1100000;1324904.2;1325221.9;10157.479;146;5;32.0;2;4.0;1250;143;1100000
93.0;Moncloa-Aravaca;9;Casa De Campo;91;0;Duplex;2;0.0;1.0;3;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28011;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'58.1'' N  ;3º43'33.15'' W  ;12767;95;15;6;14;1;3;351;36592;2.58;14738;26;59;532;200;235;347;207;19901426;0;0;0;1;4;315000;963750.0;1414700.0;6733.2124;369;5;18.6;1;3.0;1521;16;315000
115.0;Chamartín;5;Ciudad Jardín;53;5;Piso;2;0.0;3.0;3;2;0;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;1;28002;Desconocido;1;0;0;0;0;Normal;Desconocido;0;5;40º27'4.97'' N  ;3º39'58.93'' W  ;18513;267;52;7;20;0;1;275;42678;2.45;20435;32;45;693;274;228;505;220;214209;1;0;0;1;4;685000;789636.4;1120715.5;5980.034;296;5;23.0;1;8.0;1920;22;685000
113.0;Puente De Vallecas;13;Palomeras Sureste;134;0;Piso;2;0.0;2.0;4;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28018;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º23'39.51'' N ;3º38'21.59'' W  ;43162;424;39;1;7;0;3;311;13354;2.66;26108;123;50;423;137;90;189;173;1558120;0;0;0;1;1;240000;196125.86;174892.8;2371.3362;321;6;18.833334;1;3.0;1012;58;240000
261.0;Centro;1;Cortes;13;0;Piso;2;0.0;1.0;4;5;1;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28014;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'44.8'' N  ;3º41'37.98'' W  ;10816;180;0;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;2;0;0;0;5;2350000;984085.9;870158.06;6772.3047;210;9;29.0;0;5.0;3240;145;2350000
69.0;Latina;10;Aluche;104;0;Piso;0;0.0;1.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;2;0;0;0;1;28047;Desconocido;0;0;1;0;0;Normal;Desconocido;0;0;40º23'53.38'' N ;3º45'56.52'' W  ;66588;519;23;3;10;2;5;307;17267;2.49;30102;82;31;1223;499;366;628;523;1047962;1;0;0;1;2;197000;244773.2;244581.98;2973.986;324;3;23.0;1;4.0;3239;105;197000
146.0;Centro;1;Universidad;15;0;Piso;0;0.0;2.0;3;2;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;1460000;724757.8;870158.06;6883.6953;210;5;29.2;0;3.0;3240;325;1460000
160.0;Centro;1;Universidad;15;0;Piso;2;0.0;2.0;4;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;570000;724757.8;870158.06;6883.6953;210;6;26.666666;0;3.0;3240;325;570000
60.0;Centro;1;Palacio;11;0;Piso;2;0.0;3.0;1;1;0;0;0;0;mas_50;0;Desconocido;0;0;1;0;0;0;1;28013;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;1;0;0;0;4;422000;862438.4;870158.06;6941.3525;210;2;30.0;0;2.0;3240;211;422000
500.0;Hortaleza;16;Canillas;163;0;Casa;0;0.0;0.0;5;5;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28043;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º28'7.23'' N  ;3º37'53.72'' W  ;39786;321;10;2;9;6;1;325;29047;2.65;19312;38;32;1114;603;596;1135;486;1758173;0;0;0;1;4;2500000;668047.6;1962764.8;4408.8623;341;10;50.0;1;3.0;3934;63;2500000
49.0;Centro;1;Sol;16;0;Piso;0;0.0;2.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28013;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'8.03'' N  ;3º42'14.2'' W   ;8164;123;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;155000;908933.5;870158.06;6600.1484;210;3;16.333334;0;3.0;3240;266;155000
420.0;Salamanca;4;Recoletos;41;0;Piso;2;0.0;6.0;6;5;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28001;Desconocido;0;0;0;0;0;Normal;Desconocido;0;0;40º25'19.05'' N ;3º40'53.05'' W  ;15444;243;8;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;4500000;2479820.2;1769842.4;11784.251;205;11;38.18182;1;3.0;7681;262;4500000
107.0;San Blas-Canillejas;20;Rejas;206;0;Piso;0;0.0;2.0;2;2;0;0;1;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28037;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º26'59.83'' N ;3º35'46.49'' W  ;17399;694;506;3;10;0;0;275;19768;2.63;16710;44;26;1504;739;381;828;552;995950;0;0;0;0;3;410000;387707.03;245671.58;3096.2378;285;4;26.75;1;3.0;4004;32;410000
132.0;Centro;1;Palacio;11;0;Atico;0;0.0;10.0;1;2;0;0;1;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28013;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'37.23'' N ;3º42'42.73'' W  ;23501;258;33;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;1;4;725000;862438.4;1160168.1;6941.3525;210;3;44.0;2;3.0;3240;211;725000
204.0;Salamanca;4;Castellana;46;5;Piso;2;0.0;1.0;3;5;0;0;0;1;mas_50;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;1;0;0;0;0;Normal;Desconocido;0;5;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;2;0;0;1;5;4950000;2323510.8;1769842.4;11284.615;205;8;25.5;1;8.0;7681;272;4950000
67.0;Salamanca;4;Lista;45;3;Piso;2;0.0;2.0;2;3;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;1;0;0;0;0;Normal;Desconocido;0;3;40º25'54.02'' N ;3º40'23.99'' W  ;20969;247;2;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;1;0;0;1;5;730000;1352493.4;1769842.4;9809.669;205;5;13.4;1;6.0;7681;166;730000
125.0;Retiro;3;Pacífico;31;0;Piso;0;0.0;8.0;3;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28007;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'10.51'' N ;3º40'38.66'' W  ;33027;329;5;4;8;0;0;138;33396;2.39;16179;10;13;408;160;169;349;164;1427833;0;0;0;1;3;549900;460964.97;1325221.9;4757.1206;146;5;25.0;1;3.0;1250;40;549900
50.0;Centro;1;Universidad;15;0;Piso;0;0.0;2.0;2;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28015;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'32.9'' N  ;3º42'30.72'' W  ;32783;613;30;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;0;4;481879;724757.8;870158.06;6883.6953;210;3;16.666666;0;3.0;3240;325;481879
115.0;Fuencarral-El Pardo;8;El Pardo;81;0;Piso;0;0.0;1.0;3;2;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28048;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º31'25.35'' N ;3º46'45.77'' W  ;3421;24;0;3;14;2;5;448;28798;2.67;23923;53;48;197;95;148;121;99;2811379;0;0;0;1;5;599000;927526.2;436910.75;3840.5605;469;5;23.0;1;3.0;660;187;599000
93.0;Centro;1;Sol;16;0;Piso;4;1.0;1.0;2;2;1;0;0;1;mas_50;0;Desconocido;0;0;2;0;0;0;1;28013;Desconocido;0;0;0;0;0;Normal;Amueblada;0;0;40º25'8.03'' N  ;3º42'14.2'' W   ;8164;123;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;1;2;0;0;4;749000;908933.5;870158.06;6600.1484;210;4;23.25;0;6.0;3240;266;749000
139.0;Centro;1;Sol;16;0;Piso;0;0.0;2.0;3;2;0;0;0;1;Desconocido;1;Desconocido;0;0;1;0;0;1;1;28013;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'8.03'' N  ;3º42'14.2'' W   ;8164;123;9;7;27;0;2;181;27030;1.99;34155;43;48;1208;1054;137;582;259;223280;0;0;0;1;4;750000;908933.5;870158.06;6600.1484;210;5;27.8;2;4.0;3240;266;750000
140.0;Salamanca;4;Goya;42;0;Piso;4;0.0;5.0;3;3;0;1;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28001;Desconocido;0;0;0;0;1;Desconocido;Desconocido;0;0;40º25'21.71'' N ;3º40'48.03'' W  ;29477;478;4;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1000000;1480537.9;1769842.4;10122.084;205;6;23.333334;2;3.0;7681;346;1000000
135.0;Chamberí;7;Vallehermoso;76;0;Piso;1;0.0;3.0;4;4;0;0;1;1;mas_50;0;Desconocido;0;0;2;0;0;0;1;28003;Desconocido;0;0;0;1;0;Desconocido;Desconocido;0;0;40º26'40.94'' N ;3º42'57.41'' W  ;19853;208;36;9;22;0;0;151;36934;2.21;25648;21;39;1930;1116;1039;1910;905;19677;2;0;0;1;5;680000;971038.1;1373545.5;6428.781;173;8;16.875;2;4.0;6900;66;680000
76.0;Retiro;3;Jerónimos;35;0;Piso;4;1.0;6.0;1;1;0;0;0;1;mas_50;0;Desconocido;0;0;1;0;0;0;4;28014;Madera;0;0;0;0;0;Desconocido;Desconocido;0;0;40º24'53.39'' N ;3º41'27.46'' W  ;6825;82;0;4;8;0;0;138;33396;2.39;16179;10;13;408;160;169;349;164;1427833;0;0;0;1;5;755000;2805166.8;1325221.9;12996.911;146;2;38.0;1;7.0;1250;66;755000
115.0;Salamanca;4;Guindalera;44;5;Duplex;2;0.0;1.0;5;2;1;0;1;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28028;Desconocido;1;0;0;0;0;Normal;Desconocido;0;5;40º26'5.9'' N   ;3º40'17.91'' W  ;41964;555;71;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;1;0;0;1;4;545000;728562.7;1454050.0;6186.143;205;7;16.428572;2;9.0;7681;75;545000
91.0;Salamanca;4;Castellana;46;0;Piso;0;0.0;1.0;2;2;0;0;0;1;Desconocido;0;lujo;0;0;1;0;0;0;1;28006;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º25'48.41'' N ;3º41'19.19'' W  ;16919;189;3;6;18;0;1;186;38751;2.28;24741;11;30;2470;1051;928;2315;917;333527;0;0;0;1;5;1359000;2323510.8;1769842.4;11284.615;205;4;22.75;1;3.0;7681;272;1359000
65.0;San Blas-Canillejas;20;Canillejas;207;0;Piso;2;0.0;2.0;1;1;0;0;0;1;Desconocido;0;Desconocido;0;0;1;0;0;0;1;28037;Desconocido;0;0;0;0;0;Desconocido;Desconocido;0;0;40º26'58.48'' N ;3º37'10.41'' W  ;29067;320;3;3;10;0;0;275;19768;2.63;16710;44;26;1504;739;381;828;552;995950;0;0;0;1;2;179000;330917.34;245671.58;3322.9795;285;2;32.5;1;3.0;4004;64;179000
276.0;Latina;10;Las Águilas;107;2;Casa;0;0.0;0.0;5;5;0;0;0;1;30_50;0;económico;0;0;1;0;0;0;1;28044;Desconocido;1;0;0;0;0;Desconocido;Independiente;0;2;40º23'30.31'' N ;3º46'26.84'' W  ;51268;379;44;3;10;2;5;307;17267;2.49;30102;82;31;1223;499;366;628;523;1047962;0;0;0;1;1;650000;213344.11;422000.0;2512.5698;324;10;27.6;1;5.0;3239;56;650000
