m2_constr,cod_barrio,estado,amueblado,planta,codigo_postal,certificado_energetico,orientacion_este,orientacion_oeste,orientacion_sur,orientacion_norte,num_personas,total_transacciones,viv_nuevas_transacciones,lineas_metro,renta_bruta_media_por_persona,habitantes,tamano_medio_del_hogar,tam_hogar,hog_con_10,hog_con_15_y_más,m2_areasverdes,ins_comunitaria,energia,eficiencia_carpinteria,cod_barrio_group,tipologia_Atico,tipologia_Casa,tipologia_Chalet,tipologia_Duplex,tipologia_Estudio,tipologia_Piso,antiguedad_Desconocido,ant_10_30,ant_30_50,ant_5_10,ant_mas_50,ant_menos_5,tipo_inmueble_Desconocido,tipo_inmueble_económico,tipo_inmueble_lujo,tipo_inmueble_medio,tipo_inmueble_señorial,clasificacion_aire_Eficiente,clasificacion_aire_Normal,clasificacion_aire_Sin Aire,tipo_suelo_Baldosa,tipo_suelo_Desconocido,tipo_suelo_Gres,tipo_suelo_Madera,tipo_suelo_Otros,tipo_suelo_Piedra,tipo_suelo_Radiante,grupo_cocina_Abierta,grupo_cocina_Amueblada,grupo_cocina_Desconocido,grupo_cocina_Equipada,grupo_cocina_Independiente,grupo_cocina_Isla,grupo_cocina_No amueblada,grupo_cocina_Reformada,grupo_cocina_Sin reforma,total_estaciones,habitaciones,atrib_lujo,atrib,serv_barrio,target
0.61445785,-0.25301206,-0.5,1.0,0.5,-0.47311828,1,0,1,0,0,-0.19981398,-0.2647059,-0.24242425,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.0,0,2.0,1.7928946,2.0607476
0.024096385,1.3855422,0.5,0.0,0.5,0.60215056,0,0,1,0,0,0.8642556,0.4579832,2.939394,-1.25,-0.5641384,-0.48039317,0.62857145,-1.469589,-0.3902439,-1.4,1.6442064,0,2,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.43396226,0.6666667,1,-0.5,-1.308034,-0.18691589
0.8072289,-0.024096385,0.5,0.0,-1.0,0.516129,0,0,0,0,0,-0.085572034,-0.029411765,1.3939394,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,-0.33333334,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.6666667,4,-1.0,0.4444893,0.3902243
4.7831326,-0.24096386,-0.5,0.0,0.0,-0.47311828,0,0,0,0,0,-0.42140394,-0.50840336,-0.21212122,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.6666667,0,-0.5,1.7928946,4.4100466
1.0,-0.25301206,0.5,0.0,-0.5,-0.47311828,1,0,0,0,0,-0.19981398,-0.2647059,-0.24242425,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.3333334,0,1.5,1.7928946,1.2558411
-0.5903614,-0.24096386,-0.5,0.0,2.5,-0.47311828,0,0,0,1,0,-0.42140394,-0.50840336,-0.21212122,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,-1.0,1,0.0,1.7928946,0.019859813
0.3493976,-0.27710843,0.5,0.0,2.0,0.47311828,1,0,0,0,0,-0.20200251,-0.23109244,-0.27272728,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.0,1,0,0,0,0,-1,-1,0,0,0,1,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.6666667,1,2.0,1.7928946,0.4147196
-0.09638554,-0.42168674,-0.5,0.0,0.5,-0.43010753,0,0,0,0,0,0.4599223,0.079831935,-0.15151516,-0.5,0.37084934,-0.47328973,0.0,-1.0171062,-0.80487806,-1.3,0.7051014,0,0,0,-0.33333334,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6037736,-0.33333334,1,-0.5,-0.8033912,-0.06425234
3.6385543,-0.24096386,0.5,0.0,0.0,-0.47311828,0,0,0,0,0,-0.42140394,-0.50840336,-0.21212122,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.3333334,0,-0.5,1.7928946,2.9497664
2.1686747,-0.6626506,0.5,0.0,0.0,-0.17204301,1,0,0,0,0,-0.061279204,-0.2184874,0.6969697,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.3333333,-1,0.0,0.0,1.5747664
-0.084337346,1.0361446,-0.5,0.0,0.0,0.0,1,0,0,0,0,2.091098,1.9495798,0.6363636,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,0.0,0,2.0,0.22285022,-0.088785045
-0.3253012,0.79518074,1.0,0.0,0.0,1.548387,0,0,1,0,0,1.1206981,1.6344538,7.030303,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,0,2,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,0.0,0,0.0,-0.89947516,-0.32943925
0.060240965,1.6987952,0.5,1.0,-0.5,0.86021507,0,0,0,0,0,0.24325655,0.042016808,-0.21212122,-0.75,-0.42304555,0.26432613,0.6857143,-0.95402706,0.024390243,-0.65,0.38155508,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075472,0.33333334,2,0.5,0.30843762,-0.22780374
0.30120483,-0.6506024,-0.5,0.0,0.0,-0.21505377,0,0,0,0,0,1.180883,1.8487395,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666667,-1,0.0,0.0,0.12266355
-0.28915662,0.9518072,0.0,0.0,0.5,0.5591398,0,0,0,0,0,-0.39875254,-0.6386555,0.09090909,0.75,-0.40422928,-0.9009267,0.2,-1.6008554,-0.58536583,-1.45,0.0,1,0,0,-0.6666667,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.44339624,0.0,0,0.0,-0.5555107,-0.3563084
0.6626506,0.79518074,-0.5,0.0,0.0,1.548387,1,0,0,0,0,1.1206981,1.6344538,7.030303,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,0,0,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,0.6666667,0,1.5,-0.89947516,-0.31834114
1.3614458,-0.28915662,-0.5,1.0,0.0,-0.68817204,1,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,1.0,0,1.5,1.7928946,2.2254672
-0.4939759,1.6385542,-0.5,0.0,-0.5,0.86021507,0,0,0,0,0,-0.8243147,-0.5672269,-0.27272728,-0.75,-0.42304555,0.26432613,0.6857143,-0.95402706,0.024390243,-0.65,0.38155508,0,0,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0.7075472,-0.6666667,0,-0.5,0.30843762,-0.36915886
0.44578314,-0.6506024,-0.5,0.0,1.0,-0.21505377,1,0,0,0,0,1.180883,1.8487395,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,-0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33333334,-1,1.0,0.0,10.543224
0.084337346,1.5060241,0.5,0.0,0.5,0.6451613,1,0,0,0,0,0.59626853,0.5462185,3.3636363,-1.25,-0.51357335,-1.0544086,0.85714287,-2.0383701,-0.4878049,-1.25,0.4323962,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6320755,0.33333334,0,2.0,-1.1190957,-0.28738317
13.180723,-0.24096386,0.5,0.0,0.0,-0.47311828,0,0,0,0,0,-0.42140394,-0.50840336,-0.21212122,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,6.6666665,0,-0.5,1.7928946,6.921729
0.6506024,-0.16867469,-0.5,0.0,0.5,-0.6451613,0,0,1,0,1,0.624063,0.3067227,1.0,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0.8113208,0.33333334,2,0.0,-0.5329027,0.94042057
-0.7590361,-0.61445785,-0.5,0.0,0.0,-0.086021505,0,0,0,0,0,0.44657218,1.2731092,0.6060606,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.6666667,-1,-0.5,0.0,-0.26401868
0.20481928,1.0361446,1.0,0.0,0.0,0.0,0,0,0,0,0,2.091098,1.9495798,0.6363636,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,0.33333334,0,0.5,0.22285022,-0.06425234
-0.5180723,1.0240964,0.5,0.0,0.5,0.43010753,0,0,0,0,1,1.4005034,1.2142857,1.7575758,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,-0.33333334,1,0.0,0.22285022,-0.33411214
0.85542166,-0.25301206,-0.5,0.0,0.0,-0.47311828,0,0,0,0,0,-0.19981398,-0.2647059,-0.24242425,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.0,2,-0.5,1.7928946,1.1974299
0.084337346,-0.30120483,2.0,1.0,2.5,-0.68817204,0,1,0,1,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,2,6,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,1,0,-1,0,0,0,0,0,0,-0.047169812,0.0,1,2.0,1.7928946,1.536215
0.21686748,-0.38554215,0.5,0.0,-0.5,-0.34408602,0,0,0,0,0,-0.17119877,-0.22268908,-0.3030303,-0.5,0.37084934,-0.47328973,0.0,-1.0171062,-0.80487806,-1.3,0.7051014,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6037736,0.33333334,0,-0.5,-0.8033912,0.2978972
2.4457831,-0.18072289,-0.5,0.0,0.0,-0.6451613,0,1,0,0,0,-0.40198064,-0.5294118,-0.121212125,0.25,0.91156936,-0.015433361,0.17142858,-0.51152295,-0.2682927,0.3,-0.20408913,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8113208,2.0,2,0.0,-0.5329027,3.3002336
1.0481927,1.5421686,2.0,0.0,0.5,0.6451613,0,0,0,0,0,-0.6328719,-1.2979622,-0.27066666,-1.25,-0.51357335,-1.0544086,0.85714287,-2.0383701,-0.4878049,-1.25,0.4323962,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6320755,0.6666667,0,-0.5,-1.1190957,-0.06658878
-0.3253012,1.0361446,0.5,0.0,3.0,0.0,1,0,0,0,0,2.091098,1.9495798,0.6363636,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.6666667,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,-0.33333334,1,1.5,0.22285022,-0.30373833
-0.036144577,1.6746988,0.5,0.0,0.0,0.86021507,0,0,0,1,0,0.3353942,-0.7815126,0.0,-0.75,-0.42304555,0.26432613,0.6857143,-0.95402706,0.024390243,-0.65,0.38155508,0,2,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7075472,0.33333334,2,-0.5,0.30843762,-0.08761682
-0.21686748,1.0722891,-0.5,0.0,5.0,0.43010753,1,0,0,0,0,-0.34436724,-0.5840336,-0.3030303,-0.25,-0.26738903,1.2715148,0.2,0.48847708,0.46341464,0.35,0.06447954,0,0,0,-0.33333334,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7264151,0.0,2,1.0,0.22285022,0.08761682
0.85542166,-0.60240966,-0.5,0.0,1.5,-0.17204301,0,0,0,0,0,-0.9004213,-0.78571427,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33333334,-1,-0.5,0.0,0.96378505
-0.3493976,0.72289157,0.5,0.0,-0.5,0.38709676,1,0,0,0,0,-0.5602123,-0.74369746,-0.030303031,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,0.0,1,1.0,0.107791685,-0.36799064
0.60240966,-0.30120483,1.5,1.0,-0.5,-0.68817204,0,0,0,1,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,-0.047169812,1.0,1,0.5,1.7928946,2.3656542
0.7108434,-0.62650603,-0.5,0.0,0.0,-0.5591398,1,0,0,0,0,-0.3502763,0.05462185,-0.3030303,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.33333334,0,0,0,0,0,0,-1,0,1,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,-1,1.0,0.0,0.9053738
1.4337349,1.2048193,-0.5,0.0,-1.0,1.6344086,0,0,0,0,0,2.4377632,1.5294118,7.6363635,-1.0,0.11749971,0.8975368,0.74285716,-0.64492756,-0.12195122,-0.35,0.9525762,0,0,0,0.33333334,0,0,1,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235849,1.0,4,-0.5,0.28017762,0.4602804
0.19277108,-0.5060241,-0.5,0.0,1.0,1.2043011,0,0,0,0,0,-0.28193906,-0.57563025,1.2424242,-0.5,0.023360131,0.12949714,-0.22857143,-0.19838442,-0.63414633,-1.3,0.045829713,0,0,0,-0.33333334,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10377359,0.0,2,-0.5,0.18611224,0.14018692
-0.42168674,-0.04819277,2.0,0.0,1.0,0.12903225,0,0,0,0,0,0.55435795,0.44537815,0.3030303,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,-0.6666667,0,-0.5,0.4444893,0.052570093
-0.45783132,0.8192771,0.5,0.0,0.0,0.043010753,0,0,0,0,0,1.0144444,0.4789916,0.8787879,-1.25,-0.7966911,1.6336366,0.7714286,0.16239011,1.9512196,0.55,0.80270636,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0471698,0.0,0,-0.5,-0.89947516,-0.37383178
-0.30120483,0.56626505,0.5,0.0,-0.5,0.086021505,0,0,0,0,0,0.86157465,0.49159664,1.0909091,-0.75,-0.68688107,1.9868664,0.7714286,0.48515087,2.3414633,0.9,0.8043258,0,0,0,-0.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8962264,-0.33333334,0,0.0,0.07347598,-0.25116822
0.33734939,0.73493975,-0.5,0.0,-0.5,1.032258,0,0,0,0,0,-0.36893362,-1.2731092,-0.24242425,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,0.6666667,-1,0.0,0.107791685,0.12266355
1.3373494,-0.30120483,-0.5,0.0,-0.5,-0.68817204,0,0,0,0,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,1,0,-1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.33333334,0,-0.5,1.7928946,0.82359815
-0.5060241,0.18072289,0.5,0.0,0.5,1.3333334,0,0,0,0,0,-1.1599277,-1.2016807,-0.3030303,-0.75,0.10299429,1.7501533,0.8,-0.09717272,0.24390244,0.45,1.7415892,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4433963,0.0,0,-0.5,-1.0415826,-0.31542057
-0.19277108,1.1807228,-0.5,0.0,0.5,0.68817204,0,0,0,1,0,1.4996991,0.57983196,1.5757576,-1.0,0.11749971,0.8975368,0.74285716,-0.64492756,-0.12195122,-0.35,0.9525762,0,2,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.235849,0.0,0,0.0,0.28017762,-0.2978972
-0.27710843,-0.6506024,0.0,0.0,0.0,-0.21505377,0,0,0,0,0,1.180883,1.8487395,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-0.5,0.0,-0.13551402
0.060240965,0.61445785,-0.5,0.0,0.5,1.032258,0,0,0,0,0,0.38682497,0.029411765,0.3030303,-0.75,-0.68688107,1.9868664,0.7714286,0.48515087,2.3414633,0.9,0.8043258,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8962264,0.33333334,-1,-0.5,0.07347598,-0.16939253
0.5301205,-0.61445785,1.5,1.0,-0.5,-0.086021505,0,0,0,0,0,0.44657218,1.2731092,0.6060606,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,0.5,0.0,0.56542057
-0.25301206,-0.28915662,0.5,0.0,0.5,-0.68817204,0,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.0,0,-0.5,1.7928946,0.37850466
-0.31325302,0.6987952,-0.5,0.0,-0.5,0.38709676,0,0,0,0,0,-0.09777316,-0.7352941,0.33333334,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,0.0,-1,-0.5,0.107791685,-0.2656659
-0.20481928,1.4096385,0.5,0.0,0.5,0.60215056,0,0,0,0,0,1.5640969,1.7647059,10.151515,-1.25,-0.5641384,-0.48039317,0.62857145,-1.469589,-0.3902439,-1.4,1.6442064,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.43396226,0.0,0,-0.5,-1.308034,-0.1114486
0.24096386,0.72289157,-0.5,0.0,-0.5,0.38709676,0,0,0,0,0,-0.5602123,-0.74369746,-0.030303031,-1.0,-0.7892928,-0.05035432,1.1714286,-1.3373723,0.8292683,-0.65,0.02135751,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16981132,0.6666667,1,-0.5,0.107791685,-0.28621495
0.79518074,-0.024096385,-0.5,0.0,0.0,0.516129,0,0,0,0,0,-0.085572034,-0.029411765,1.3939394,0.0,-0.24117441,0.24359499,-0.14285715,0.14861012,0.6585366,-0.55,-0.1385938,0,0,0,-0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3018868,0.6666667,0,-0.5,0.4444893,-0.11214953
-0.084337346,-0.60240966,-0.5,0.0,10.0,-0.17204301,0,0,0,0,0,-0.9004213,-0.78571427,-0.030303031,0.25,0.0,-0.10246321,-1.1428572,1.1183178,0.0,0.45,-0.19729364,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1,-0.5,0.0,0.40186915
-0.09638554,0.31325302,1.0,0.0,1.0,-0.38709676,0,0,1,0,1,-0.0067844833,0.09663866,2.3636363,0.0,0.55703133,-0.40789384,0.54285717,-1.188287,-0.41463414,1.0,14.544651,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-0.6666667,0,0.5,-0.6939847,-0.030373832
-0.6506024,-0.30120483,-0.5,0.0,0.0,-0.68817204,0,0,0,0,0,-0.5021065,-0.28151262,-0.060606062,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,-0.6666667,0,-0.5,1.7928946,-0.23364486
-0.48192772,1.2771084,-0.5,0.0,0.0,0.17204301,0,0,0,0,0,-0.40219948,0.025210084,1.969697,-1.25,-0.78212744,0.22717361,1.2285714,-1.2748872,0.85365856,-0.55,0.16817549,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754717,0.0,-1,-0.5,-1.1542188,-0.4225467
-0.12048193,-0.28915662,0.5,0.0,0.0,-0.68817204,0,0,0,0,0,0.2656891,0.7058824,-0.18181819,0.0,0.6828032,0.0,-0.31428573,0.0,-0.7804878,-0.45,-0.114701584,0,0,0,0.33333334,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047169812,0.33333334,0,-0.5,1.7928946,0.26285046
-0.5180723,0.60240966,-0.5,0.0,0.0,0.34408602,0,0,0,0,0,1.342124,0.87815124,3.121212,-0.75,-0.68688107,1.9868664,0.7714286,0.48515087,2.3414633,0.9,0.8043258,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8962264,0.0,-1,-0.5,0.07347598,-0.40771028
